customer_id,zip,city,signup_date,gender,age_group,acquisition_channel
131239,78729,Hue,2019-05-01,Female,55+,organic_search
131240,78729,Hue,2020-02-12,Male,55+,organic_search
131241,78729,Hue,2021-11-17,Non-binary,35-44,organic_search
131242,78729,Hue,2019-08-24,Female,45-54,referral
131243,78730,Hue,2020-06-05,Female,18-24,social_media
131245,78730,Hue,2018-11-04,Female,25-34,email_campaign
131246,78730,Hue,2021-09-06,Male,35-44,email_campaign
131247,78730,Hue,2021-07-22,Male,25-34,email_campaign
131248,78731,Da Nang,2021-03-22,Female,45-54,direct
131249,78731,Da Nang,2019-03-13,Female,25-34,direct
131250,78731,Da Nang,2015-04-12,Male,18-24,organic_search
131251,78731,Da Nang,2022-05-20,Male,25-34,paid_search
131253,78732,Quang Ngai,2020-09-01,Female,25-34,organic_search
131254,78732,Quang Ngai,2020-01-15,Male,35-44,social_media
131255,78732,Quang Ngai,2018-06-16,Female,45-54,referral
131256,78732,Quang Ngai,2018-06-14,Female,55+,organic_search
131257,78732,Quang Ngai,2020-08-29,Non-binary,18-24,organic_search
131258,78733,Phan Thiet,2020-11-16,Male,25-34,social_media
131259,78733,Phan Thiet,2018-11-24,Male,25-34,email_campaign
131260,78733,Phan Thiet,2019-03-03,Male,35-44,organic_search
131261,78733,Phan Thiet,2020-07-21,Female,45-54,social_media
131262,78733,Phan Thiet,2020-09-21,Male,55+,referral
131263,78734,Phan Thiet,2021-09-21,Male,25-34,social_media
131264,78734,Phan Thiet,2016-03-08,Female,18-24,organic_search
131266,78734,Phan Thiet,2019-08-09,Female,35-44,paid_search
131267,78734,Phan Thiet,2020-07-12,Female,45-54,referral
131268,78735,Quang Ngai,2013-11-30,Female,35-44,paid_search
131269,78735,Quang Ngai,2019-02-28,Male,25-34,paid_search
131270,78735,Quang Ngai,2022-08-10,Male,35-44,organic_search
131273,78736,Da Nang,2022-11-29,Non-binary,35-44,social_media
131274,78736,Da Nang,2019-05-29,Female,18-24,email_campaign
131275,78736,Da Nang,2020-05-12,Male,18-24,organic_search
131276,78736,Da Nang,2022-03-06,Female,25-34,organic_search
131277,78736,Da Nang,2017-11-26,Male,35-44,email_campaign
131278,78737,Dong Hoi,2021-11-07,Male,35-44,email_campaign
131280,78737,Dong Hoi,2018-07-17,Male,25-34,organic_search
131281,78737,Dong Hoi,2020-10-18,Female,35-44,social_media
131282,78737,Dong Hoi,2018-04-22,Female,45-54,organic_search
131283,78738,Dong Hoi,2021-10-31,Female,25-34,organic_search
131284,78738,Dong Hoi,2020-04-01,Female,25-34,referral
131285,78738,Dong Hoi,2021-11-21,Female,18-24,organic_search
131286,78738,Dong Hoi,2017-05-26,Male,25-34,social_media
131287,78738,Dong Hoi,2021-02-14,Male,18-24,direct
131288,78739,Dong Hoi,2022-07-13,Male,45-54,referral
131289,78739,Dong Hoi,2021-03-11,Male,35-44,organic_search
131290,78739,Dong Hoi,2013-08-26,Female,45-54,organic_search
131291,78739,Dong Hoi,2021-06-30,Male,45-54,paid_search
131292,78739,Dong Hoi,2018-08-04,Female,35-44,direct
131293,78741,Tuy Hoa,2020-10-29,Male,18-24,organic_search
131294,78741,Tuy Hoa,2013-12-15,Female,55+,referral
131295,78741,Tuy Hoa,2022-05-23,Male,35-44,direct
131296,78741,Tuy Hoa,2014-02-20,Male,25-34,social_media
131297,78741,Tuy Hoa,2022-03-07,Female,35-44,referral
131298,78744,Tuy Hoa,2016-12-10,Female,18-24,organic_search
131299,78744,Tuy Hoa,2022-06-27,Female,18-24,social_media
131300,78744,Tuy Hoa,2022-05-05,Male,35-44,social_media
131301,78744,Tuy Hoa,2022-03-12,Male,45-54,organic_search
131302,78744,Tuy Hoa,2020-01-24,Female,18-24,paid_search
131303,78745,Tam Ky,2017-01-24,Male,18-24,referral
131304,78745,Tam Ky,2016-09-21,Female,35-44,organic_search
131305,78745,Tam Ky,2017-03-13,Female,45-54,organic_search
131306,78745,Tam Ky,2016-04-06,Female,25-34,social_media
131307,78745,Tam Ky,2015-01-16,Female,25-34,paid_search
131308,78746,Hue,2017-07-13,Male,25-34,organic_search
131310,78746,Hue,2018-11-14,Male,35-44,organic_search
131312,78746,Hue,2022-02-02,Male,45-54,email_campaign
131313,78747,Da Nang,2012-05-25,Male,45-54,referral
131314,78747,Da Nang,2020-01-25,Female,25-34,paid_search
131315,78747,Da Nang,2012-07-28,Non-binary,35-44,organic_search
131317,78747,Da Nang,2019-07-21,Female,18-24,referral
131318,78748,Phan Thiet,2020-05-14,Male,55+,social_media
131319,78748,Phan Thiet,2021-07-14,Female,18-24,paid_search
131320,78748,Phan Thiet,2022-03-28,Female,18-24,email_campaign
131322,78748,Phan Thiet,2014-04-01,Female,45-54,social_media
131323,78749,Tam Ky,2022-09-06,Male,18-24,referral
131324,78749,Tam Ky,2020-09-25,Non-binary,18-24,social_media
131325,78749,Tam Ky,2020-09-28,Male,18-24,paid_search
131327,78749,Tam Ky,2016-03-19,Male,45-54,email_campaign
131328,78750,Nha Trang,2015-12-07,Male,35-44,referral
131329,78750,Nha Trang,2014-06-26,Male,25-34,referral
131330,78750,Nha Trang,2022-06-12,Male,18-24,email_campaign
131331,78750,Nha Trang,2019-09-30,Male,25-34,organic_search
131333,78751,Nha Trang,2022-09-27,Female,35-44,social_media
131334,78751,Nha Trang,2020-05-26,Female,25-34,organic_search
131335,78751,Nha Trang,2018-04-10,Female,35-44,organic_search
131336,78751,Nha Trang,2022-11-23,Female,25-34,email_campaign
131338,78752,Da Nang,2019-06-23,Female,35-44,social_media
131339,78752,Da Nang,2018-11-15,Male,18-24,email_campaign
131340,78752,Da Nang,2022-09-22,Male,35-44,organic_search
131342,78752,Da Nang,2020-06-10,Male,25-34,paid_search
131343,78753,Kon Tum,2020-08-28,Female,55+,paid_search
131344,78753,Kon Tum,2020-08-03,Male,45-54,organic_search
131345,78753,Kon Tum,2017-01-21,Female,55+,email_campaign
131347,78753,Kon Tum,2019-05-27,Female,35-44,paid_search
131348,78754,Da Nang,2018-06-03,Male,35-44,paid_search
131349,78754,Da Nang,2020-07-01,Female,45-54,social_media
131350,78754,Da Nang,2017-08-22,Male,55+,referral
131351,78754,Da Nang,2012-08-27,Male,35-44,referral
131352,78754,Da Nang,2021-10-10,Female,35-44,organic_search
131353,78755,Hoi An,2020-06-01,Female,25-34,paid_search
131354,78755,Hoi An,2022-03-26,Male,45-54,organic_search
131356,78755,Hoi An,2018-04-15,Male,35-44,organic_search
131357,78755,Hoi An,2022-11-11,Female,55+,organic_search
131358,78756,Tam Ky,2015-06-21,Female,18-24,direct
131359,78756,Tam Ky,2019-06-04,Male,18-24,organic_search
131360,78756,Tam Ky,2015-07-06,Female,45-54,referral
131362,78756,Tam Ky,2021-06-12,Male,18-24,organic_search
131363,78757,Quy Nhon,2019-05-09,Male,35-44,organic_search
131364,78757,Quy Nhon,2021-02-05,Male,35-44,social_media
131367,78757,Quy Nhon,2021-12-02,Female,55+,organic_search
131368,78758,Da Nang,2019-09-30,Female,55+,social_media
131370,78758,Da Nang,2022-07-02,Female,35-44,paid_search
131373,78759,Nha Trang,2016-06-07,Non-binary,35-44,email_campaign
131375,78759,Nha Trang,2015-03-11,Female,35-44,email_campaign
131376,78759,Nha Trang,2017-12-30,Female,45-54,social_media
131377,78759,Nha Trang,2021-04-03,Female,35-44,social_media
131379,78762,Phan Thiet,2020-08-25,Male,45-54,social_media
131380,78762,Phan Thiet,2015-12-04,Female,45-54,direct
131381,78762,Phan Thiet,2019-02-12,Female,25-34,social_media
131382,78762,Phan Thiet,2021-07-03,Male,18-24,social_media
131384,78763,Quy Nhon,2021-09-28,Female,45-54,paid_search
131385,78763,Quy Nhon,2014-09-09,Female,18-24,referral
131386,78763,Quy Nhon,2022-11-27,Male,18-24,email_campaign
131388,78767,Quy Nhon,2017-12-07,Female,45-54,paid_search
131389,78767,Quy Nhon,2017-09-24,Male,35-44,organic_search
131390,78767,Quy Nhon,2016-01-23,Male,55+,organic_search
131391,78767,Quy Nhon,2020-01-10,Male,35-44,organic_search
131392,78767,Quy Nhon,2017-01-07,Male,45-54,organic_search
131393,78768,Kon Tum,2016-04-14,Male,35-44,paid_search
131394,78768,Kon Tum,2021-06-24,Male,55+,organic_search
131395,78768,Kon Tum,2018-09-02,Male,45-54,organic_search
131397,78768,Kon Tum,2018-01-02,Female,25-34,direct
131398,78773,Nha Trang,2022-11-20,Female,45-54,referral
131399,78773,Nha Trang,2017-04-09,Female,25-34,social_media
131400,78773,Nha Trang,2018-12-22,Male,18-24,social_media
131402,78773,Nha Trang,2012-09-10,Female,25-34,social_media
131403,78201,Phan Thiet,2022-12-02,Female,45-54,paid_search
131404,78201,Phan Thiet,2018-10-08,Female,45-54,paid_search
131407,78201,Phan Thiet,2021-10-24,Female,25-34,paid_search
131408,78202,Quang Ngai,2022-09-29,Male,45-54,paid_search
131409,78202,Quang Ngai,2020-05-16,Female,18-24,paid_search
131411,78202,Quang Ngai,2021-03-20,Female,18-24,email_campaign
131412,78202,Quang Ngai,2022-11-14,Male,18-24,organic_search
131413,78203,Phan Rang-Thap Cham,2017-06-10,Female,25-34,paid_search
131415,78203,Phan Rang-Thap Cham,2020-09-15,Male,35-44,social_media
131416,78203,Phan Rang-Thap Cham,2019-04-04,Male,18-24,organic_search
131417,78203,Phan Rang-Thap Cham,2017-11-27,Male,35-44,organic_search
131418,78204,Phan Thiet,2021-06-12,Male,25-34,paid_search
131421,78204,Phan Thiet,2022-06-07,Male,25-34,referral
131422,78204,Phan Thiet,2022-08-22,Female,55+,paid_search
131423,78205,Tuy Hoa,2016-08-26,Male,25-34,organic_search
131424,78205,Tuy Hoa,2016-08-29,Male,25-34,organic_search
131425,78205,Tuy Hoa,2018-08-22,Male,35-44,email_campaign
131427,78205,Tuy Hoa,2019-02-24,Male,25-34,referral
131428,78206,Tuy Hoa,2019-10-07,Male,18-24,organic_search
131429,78206,Tuy Hoa,2014-05-02,Male,25-34,organic_search
131431,78206,Tuy Hoa,2019-01-09,Male,18-24,organic_search
131432,78206,Tuy Hoa,2018-03-28,Male,18-24,organic_search
131433,78207,Quy Nhon,2015-07-27,Female,25-34,email_campaign
131434,78207,Quy Nhon,2019-03-15,Non-binary,45-54,organic_search
131435,78207,Quy Nhon,2020-07-01,Female,35-44,social_media
131437,78207,Quy Nhon,2015-12-06,Female,25-34,social_media
131438,78208,Nha Trang,2013-03-05,Female,25-34,organic_search
131439,78208,Nha Trang,2016-07-09,Female,35-44,organic_search
131440,78208,Nha Trang,2016-07-15,Male,55+,direct
131441,78208,Nha Trang,2021-08-14,Male,45-54,social_media
131443,78209,Phan Thiet,2022-07-24,Female,25-34,organic_search
131444,78209,Phan Thiet,2022-03-30,Male,25-34,social_media
131445,78209,Phan Thiet,2015-10-29,Male,55+,email_campaign
131446,78209,Phan Thiet,2014-08-17,Male,45-54,social_media
131447,78209,Phan Thiet,2020-01-14,Female,35-44,paid_search
131448,78210,Hoi An,2019-02-19,Male,35-44,organic_search
131449,78210,Hoi An,2019-06-03,Female,25-34,email_campaign
131450,78210,Hoi An,2022-01-31,Female,18-24,paid_search
131451,78210,Hoi An,2016-11-26,Female,35-44,organic_search
131453,78211,Quy Nhon,2017-10-25,Female,25-34,social_media
131454,78211,Quy Nhon,2013-09-01,Male,25-34,direct
131455,78211,Quy Nhon,2020-07-08,Female,45-54,paid_search
131456,78211,Quy Nhon,2013-08-31,Male,35-44,referral
131457,78211,Quy Nhon,2019-03-12,Male,18-24,email_campaign
131458,78212,Quang Ngai,2016-05-13,Male,35-44,referral
131459,78212,Quang Ngai,2015-09-30,Male,45-54,email_campaign
131460,78212,Quang Ngai,2022-07-18,Male,25-34,paid_search
131461,78212,Quang Ngai,2018-12-16,Male,18-24,social_media
131462,78212,Quang Ngai,2016-07-13,Male,45-54,organic_search
131463,78213,Quy Nhon,2018-10-03,Female,25-34,referral
131464,78213,Quy Nhon,2020-06-16,Male,25-34,organic_search
131465,78213,Quy Nhon,2022-01-04,Male,35-44,referral
131466,78213,Quy Nhon,2022-01-05,Male,35-44,organic_search
131467,78213,Quy Nhon,2020-01-02,Male,35-44,organic_search
131468,78214,Quy Nhon,2022-11-03,Female,45-54,social_media
131469,78214,Quy Nhon,2013-11-22,Male,45-54,email_campaign
131470,78214,Quy Nhon,2020-04-15,Female,55+,email_campaign
131471,78214,Quy Nhon,2019-03-16,Male,45-54,paid_search
131472,78214,Quy Nhon,2016-11-16,Female,45-54,email_campaign
131473,78215,Dong Hoi,2013-07-09,Female,35-44,email_campaign
131474,78215,Dong Hoi,2022-03-10,Female,35-44,paid_search
131475,78215,Dong Hoi,2012-12-20,Male,25-34,social_media
131476,78215,Dong Hoi,2022-12-07,Female,35-44,organic_search
131477,78215,Dong Hoi,2021-06-02,Male,45-54,organic_search
131478,78216,Nha Trang,2021-08-05,Male,25-34,email_campaign
131480,78216,Nha Trang,2019-01-06,Female,18-24,social_media
131482,78216,Nha Trang,2020-07-18,Male,35-44,referral
131483,78217,Kon Tum,2013-05-13,Male,25-34,social_media
131484,78217,Kon Tum,2021-12-07,Female,55+,email_campaign
131485,78217,Kon Tum,2020-03-09,Male,18-24,paid_search
131486,78217,Kon Tum,2018-08-07,Male,25-34,organic_search
131487,78217,Kon Tum,2021-12-28,Male,18-24,organic_search
131488,78218,Hoi An,2017-11-25,Female,25-34,direct
131489,78218,Hoi An,2014-04-24,Female,35-44,organic_search
131491,78218,Hoi An,2016-07-10,Non-binary,25-34,social_media
131492,78218,Hoi An,2022-02-11,Male,45-54,email_campaign
131493,78219,Quy Nhon,2021-07-18,Male,25-34,social_media
131494,78219,Quy Nhon,2021-05-17,Female,25-34,referral
131495,78219,Quy Nhon,2018-01-06,Male,25-34,social_media
131496,78219,Quy Nhon,2021-11-26,Female,45-54,social_media
131498,78220,Phan Thiet,2017-06-15,Male,45-54,paid_search
131499,78220,Phan Thiet,2015-03-07,Male,25-34,social_media
131500,78220,Phan Thiet,2022-10-17,Female,35-44,organic_search
131501,78220,Phan Thiet,2018-02-15,Male,55+,organic_search
131502,78220,Phan Thiet,2015-11-08,Female,25-34,paid_search
131503,78221,Tam Ky,2017-07-21,Female,35-44,social_media
131504,78221,Tam Ky,2021-08-03,Female,35-44,email_campaign
131506,78221,Tam Ky,2014-10-31,Male,18-24,social_media
131508,78222,Tuy Hoa,2017-12-04,Female,25-34,paid_search
131509,78222,Tuy Hoa,2020-10-06,Female,45-54,social_media
131512,78222,Tuy Hoa,2019-12-07,Female,45-54,social_media
131514,78223,Dong Hoi,2020-07-25,Male,55+,referral
131515,78223,Dong Hoi,2021-10-29,Male,55+,email_campaign
131516,78223,Dong Hoi,2016-03-04,Female,25-34,social_media
131517,78223,Dong Hoi,2019-10-19,Female,35-44,organic_search
131519,78224,Nha Trang,2020-12-25,Male,55+,organic_search
131520,78224,Nha Trang,2022-12-12,Male,25-34,referral
131521,78224,Nha Trang,2021-12-21,Female,55+,direct
131523,78225,Tuy Hoa,2021-04-22,Female,18-24,paid_search
131524,78225,Tuy Hoa,2020-06-24,Female,18-24,organic_search
131525,78225,Tuy Hoa,2022-11-23,Female,25-34,paid_search
131526,78225,Tuy Hoa,2013-06-30,Male,45-54,paid_search
131527,78225,Tuy Hoa,2022-10-08,Male,25-34,paid_search
131528,78226,Hoi An,2022-01-21,Female,45-54,direct
131529,78226,Hoi An,2015-11-12,Female,25-34,email_campaign
131530,78226,Hoi An,2015-05-16,Male,45-54,referral
131531,78226,Hoi An,2020-04-26,Non-binary,35-44,paid_search
131532,78226,Hoi An,2020-04-30,Female,25-34,organic_search
131533,78227,Tuy Hoa,2020-01-26,Male,45-54,social_media
131534,78227,Tuy Hoa,2014-12-19,Male,35-44,organic_search
131535,78227,Tuy Hoa,2014-05-16,Male,25-34,paid_search
131536,78227,Tuy Hoa,2015-11-24,Female,45-54,organic_search
131537,78227,Tuy Hoa,2019-05-13,Female,25-34,paid_search
131538,78228,Hue,2020-08-12,Female,35-44,social_media
131540,78228,Hue,2013-11-03,Male,55+,direct
131541,78228,Hue,2021-07-16,Female,45-54,organic_search
131542,78228,Hue,2019-04-27,Non-binary,18-24,organic_search
131544,78229,Tuy Hoa,2020-12-14,Female,55+,email_campaign
131545,78229,Tuy Hoa,2016-04-28,Female,35-44,email_campaign
131547,78229,Tuy Hoa,2019-02-20,Female,35-44,social_media
131548,78230,Hue,2014-09-20,Male,25-34,paid_search
131549,78230,Hue,2021-10-04,Female,25-34,organic_search
131551,78230,Hue,2020-02-21,Female,45-54,paid_search
131552,78230,Hue,2017-06-14,Male,35-44,organic_search
131553,78231,Phan Thiet,2020-11-15,Male,25-34,organic_search
131554,78231,Phan Thiet,2018-12-19,Female,35-44,paid_search
131555,78231,Phan Thiet,2022-01-31,Female,25-34,paid_search
131556,78231,Phan Thiet,2022-08-15,Male,35-44,paid_search
131561,78232,Dong Hoi,2021-05-19,Male,55+,referral
131563,78233,Da Nang,2013-07-29,Male,25-34,social_media
131564,78233,Da Nang,2020-12-03,Male,25-34,social_media
131565,78233,Da Nang,2017-05-31,Female,55+,social_media
131567,78233,Da Nang,2014-11-13,Male,35-44,organic_search
131568,78234,Hue,2015-07-02,Male,55+,social_media
131569,78234,Hue,2022-06-07,Female,55+,organic_search
131570,78234,Hue,2022-09-01,Female,25-34,organic_search
131571,78234,Hue,2016-05-04,Male,18-24,organic_search
131573,78235,Hoi An,2022-11-21,Female,35-44,social_media
131574,78235,Hoi An,2022-06-27,Female,55+,email_campaign
131575,78235,Hoi An,2020-10-04,Male,25-34,social_media
131576,78235,Hoi An,2022-03-16,Female,18-24,referral
131577,78235,Hoi An,2016-10-04,Female,35-44,social_media
131578,78237,Kon Tum,2018-01-21,Male,25-34,social_media
131579,78237,Kon Tum,2019-11-07,Male,25-34,email_campaign
131580,78237,Kon Tum,2020-09-05,Female,45-54,paid_search
131581,78237,Kon Tum,2021-06-01,Male,35-44,social_media
131582,78237,Kon Tum,2019-08-16,Female,35-44,paid_search
131583,78238,Dong Hoi,2016-08-04,Female,35-44,social_media
131584,78238,Dong Hoi,2018-10-10,Female,25-34,referral
131585,78238,Dong Hoi,2019-06-22,Male,45-54,organic_search
131586,78238,Dong Hoi,2021-06-03,Male,35-44,direct
131587,78238,Dong Hoi,2020-11-10,Female,45-54,organic_search
131588,78239,Nha Trang,2019-10-14,Male,25-34,direct
131592,78239,Nha Trang,2022-08-22,Female,25-34,email_campaign
131593,78240,Nha Trang,2018-09-12,Male,45-54,referral
131594,78240,Nha Trang,2021-10-06,Male,35-44,paid_search
131595,78240,Nha Trang,2021-04-22,Male,25-34,organic_search
131596,78240,Nha Trang,2018-06-29,Female,45-54,email_campaign
131597,78240,Nha Trang,2020-04-17,Male,35-44,organic_search
131598,78241,Da Nang,2019-01-23,Female,35-44,social_media
131599,78241,Da Nang,2022-07-09,Female,45-54,referral
131600,78241,Da Nang,2020-06-25,Male,25-34,organic_search
131602,78241,Da Nang,2020-08-08,Male,35-44,organic_search
131603,78242,Hoi An,2012-12-10,Female,55+,social_media
131604,78242,Hoi An,2022-09-03,Female,35-44,referral
131606,78242,Hoi An,2018-03-08,Female,18-24,social_media
131607,78242,Hoi An,2015-09-05,Male,45-54,organic_search
131608,78244,Dong Hoi,2020-11-23,Male,35-44,social_media
131609,78244,Dong Hoi,2016-10-08,Female,25-34,referral
131610,78244,Dong Hoi,2022-08-19,Female,35-44,social_media
131611,78244,Dong Hoi,2017-06-06,Male,25-34,organic_search
131612,78244,Dong Hoi,2019-07-20,Female,25-34,organic_search
131613,78245,Quy Nhon,2022-07-30,Female,25-34,direct
131614,78245,Quy Nhon,2019-12-10,Male,55+,email_campaign
131615,78245,Quy Nhon,2020-08-03,Non-binary,18-24,organic_search
131616,78245,Quy Nhon,2019-07-01,Non-binary,55+,organic_search
131617,78245,Quy Nhon,2016-07-21,Male,25-34,social_media
131618,78247,Quy Nhon,2022-02-09,Male,45-54,paid_search
131622,78247,Quy Nhon,2015-10-07,Female,25-34,email_campaign
131624,78248,Quy Nhon,2018-02-05,Female,55+,referral
131626,78248,Quy Nhon,2022-01-07,Non-binary,18-24,paid_search
131627,78248,Quy Nhon,2021-08-08,Male,18-24,organic_search
131628,78249,Hue,2019-09-24,Female,45-54,organic_search
131630,78249,Hue,2016-10-06,Female,18-24,paid_search
131631,78249,Hue,2019-08-16,Female,18-24,referral
131633,78250,Dong Hoi,2022-08-30,Female,18-24,organic_search
131635,78250,Dong Hoi,2016-10-14,Male,25-34,referral
131636,78250,Dong Hoi,2019-10-22,Male,35-44,organic_search
131637,78250,Dong Hoi,2017-01-21,Female,25-34,paid_search
131638,78251,Dong Hoi,2019-11-19,Female,35-44,organic_search
131639,78251,Dong Hoi,2022-07-24,Female,18-24,social_media
131641,78251,Dong Hoi,2020-01-16,Male,35-44,social_media
131642,78251,Dong Hoi,2020-05-16,Male,55+,social_media
131643,78252,Kon Tum,2022-10-24,Female,55+,organic_search
131644,78252,Kon Tum,2019-11-13,Female,55+,social_media
131645,78252,Kon Tum,2016-07-15,Male,25-34,paid_search
131646,78252,Kon Tum,2014-10-10,Male,45-54,social_media
131647,78252,Kon Tum,2020-07-23,Female,25-34,referral
131648,78253,Quy Nhon,2019-03-11,Male,25-34,paid_search
131650,78253,Quy Nhon,2022-11-09,Male,35-44,email_campaign
131651,78253,Quy Nhon,2022-02-27,Male,45-54,referral
131652,78253,Quy Nhon,2020-05-28,Male,25-34,organic_search
131653,78254,Nha Trang,2020-02-20,Male,25-34,social_media
131654,78254,Nha Trang,2020-01-12,Male,25-34,paid_search
131656,78254,Nha Trang,2017-09-11,Male,35-44,direct
131657,78254,Nha Trang,2019-01-21,Male,35-44,social_media
131658,78255,Phan Rang-Thap Cham,2022-02-21,Female,35-44,organic_search
131659,78255,Phan Rang-Thap Cham,2022-08-27,Male,25-34,organic_search
131660,78255,Phan Rang-Thap Cham,2019-09-26,Female,55+,paid_search
131661,78255,Phan Rang-Thap Cham,2019-12-03,Female,35-44,organic_search
131662,78255,Phan Rang-Thap Cham,2018-03-10,Male,35-44,paid_search
131663,78256,Quy Nhon,2022-01-14,Male,35-44,organic_search
131664,78256,Quy Nhon,2021-07-28,Female,45-54,social_media
131665,78256,Quy Nhon,2017-05-08,Female,45-54,organic_search
131666,78256,Quy Nhon,2022-02-27,Male,25-34,referral
131667,78256,Quy Nhon,2021-11-25,Male,18-24,organic_search
131668,78257,Dong Hoi,2019-11-11,Male,18-24,paid_search
131669,78257,Dong Hoi,2021-02-01,Male,35-44,paid_search
131670,78257,Dong Hoi,2022-08-19,Female,25-34,organic_search
131672,78257,Dong Hoi,2016-03-21,Male,18-24,paid_search
131673,78258,Tuy Hoa,2017-09-26,Male,45-54,paid_search
131674,78258,Tuy Hoa,2019-08-17,Male,35-44,organic_search
131675,78258,Tuy Hoa,2021-07-17,Male,18-24,social_media
131676,78258,Tuy Hoa,2020-10-11,Female,35-44,organic_search
131677,78258,Tuy Hoa,2017-02-26,Female,25-34,organic_search
131678,78259,Phan Thiet,2020-12-01,Male,18-24,organic_search
131680,78259,Phan Thiet,2021-10-11,Female,25-34,social_media
131681,78259,Phan Thiet,2018-05-29,Female,18-24,social_media
131682,78259,Phan Thiet,2022-06-16,Male,18-24,social_media
131683,78260,Nha Trang,2017-09-02,Female,25-34,organic_search
131685,78260,Nha Trang,2022-04-05,Non-binary,35-44,direct
131686,78260,Nha Trang,2020-12-11,Female,35-44,organic_search
131687,78260,Nha Trang,2019-03-24,Male,25-34,paid_search
131688,78261,Dong Hoi,2018-01-15,Male,45-54,social_media
131691,78261,Dong Hoi,2013-07-09,Female,45-54,direct
131692,78261,Dong Hoi,2021-08-12,Male,55+,paid_search
131693,78263,Hue,2019-11-27,Male,45-54,direct
131695,78263,Hue,2022-01-30,Female,45-54,referral
131696,78263,Hue,2021-02-04,Male,45-54,paid_search
131697,78263,Hue,2020-01-24,Male,25-34,email_campaign
131698,78264,Phan Rang-Thap Cham,2020-10-26,Female,45-54,organic_search
131699,78264,Phan Rang-Thap Cham,2021-01-16,Female,25-34,email_campaign
131700,78264,Phan Rang-Thap Cham,2021-06-26,Female,35-44,organic_search
131701,78264,Phan Rang-Thap Cham,2020-04-30,Male,45-54,social_media
131702,78264,Phan Rang-Thap Cham,2017-04-26,Male,45-54,organic_search
131704,78265,Da Nang,2022-12-12,Male,35-44,email_campaign
131705,78265,Da Nang,2021-11-03,Male,25-34,organic_search
131706,78265,Da Nang,2014-06-22,Male,35-44,referral
131707,78265,Da Nang,2022-09-17,Male,35-44,social_media
131708,78266,Tuy Hoa,2016-04-11,Male,45-54,social_media
131709,78266,Tuy Hoa,2019-01-20,Male,45-54,email_campaign
131710,78266,Tuy Hoa,2014-03-06,Female,25-34,referral
131712,78266,Tuy Hoa,2017-05-20,Male,35-44,social_media
131713,78268,Hoi An,2018-07-20,Male,55+,email_campaign
131714,78268,Hoi An,2021-01-11,Female,45-54,email_campaign
131716,78268,Hoi An,2021-05-28,Female,25-34,organic_search
131717,78268,Hoi An,2016-07-20,Male,45-54,direct
131720,78269,Tam Ky,2013-04-21,Male,18-24,organic_search
131722,78269,Tam Ky,2021-12-28,Female,35-44,paid_search
131724,78278,Tuy Hoa,2019-07-22,Male,55+,paid_search
131725,78278,Tuy Hoa,2015-02-16,Female,18-24,organic_search
131726,78278,Tuy Hoa,2018-08-08,Male,45-54,organic_search
131727,78278,Tuy Hoa,2017-02-14,Female,25-34,organic_search
131728,78283,Quy Nhon,2021-06-18,Male,45-54,organic_search
131729,78283,Quy Nhon,2019-03-02,Male,45-54,email_campaign
131730,78283,Quy Nhon,2022-08-30,Male,55+,organic_search
131731,78283,Quy Nhon,2014-10-06,Female,35-44,paid_search
131732,78283,Quy Nhon,2022-08-24,Female,25-34,organic_search
131733,78285,Quang Ngai,2022-05-29,Male,25-34,social_media
131734,78285,Quang Ngai,2022-12-01,Male,18-24,organic_search
131735,78285,Quang Ngai,2015-01-27,Male,35-44,organic_search
131736,78285,Quang Ngai,2015-04-04,Female,25-34,organic_search
131737,78285,Quang Ngai,2016-05-26,Female,45-54,referral
131738,77001,Da Nang,2019-12-06,Male,25-34,organic_search
131739,77001,Da Nang,2019-01-26,Female,18-24,organic_search
131740,77001,Da Nang,2019-04-27,Non-binary,25-34,social_media
131741,77001,Da Nang,2020-09-11,Female,25-34,paid_search
131742,77001,Da Nang,2022-02-03,Female,18-24,organic_search
131743,77002,Hue,2021-05-25,Female,35-44,organic_search
131744,77002,Hue,2020-09-16,Male,35-44,organic_search
131745,77002,Hue,2016-07-14,Male,18-24,email_campaign
131746,77002,Hue,2020-06-04,Male,45-54,paid_search
131747,77002,Hue,2020-05-11,Male,55+,email_campaign
131749,77003,Nha Trang,2022-01-15,Non-binary,45-54,social_media
131750,77003,Nha Trang,2020-01-15,Non-binary,25-34,social_media
131751,77003,Nha Trang,2021-10-04,Female,45-54,paid_search
131753,77004,Da Nang,2022-05-26,Female,35-44,direct
131754,77004,Da Nang,2020-01-17,Male,35-44,organic_search
131758,77005,Dong Hoi,2020-06-28,Female,35-44,paid_search
131759,77005,Dong Hoi,2013-12-02,Female,25-34,organic_search
131760,77005,Dong Hoi,2018-10-25,Male,18-24,social_media
131761,77005,Dong Hoi,2019-09-30,Male,45-54,social_media
131762,77005,Dong Hoi,2021-11-15,Female,25-34,email_campaign
131763,77006,Hue,2018-09-10,Male,35-44,referral
131764,77006,Hue,2021-09-11,Male,35-44,direct
131765,77006,Hue,2021-10-31,Female,35-44,social_media
131766,77006,Hue,2017-06-28,Male,25-34,social_media
131767,77006,Hue,2019-10-04,Female,55+,email_campaign
131768,77007,Phan Rang-Thap Cham,2013-06-09,Non-binary,18-24,paid_search
131770,77007,Phan Rang-Thap Cham,2022-06-01,Male,25-34,paid_search
