order_id,ship_date,delivery_date,shipping_fee
574772,2018-04-11,2018-04-13,2.87
574774,2018-04-07,2018-04-11,1.77
574775,2018-04-10,2018-04-15,2.65
574776,2018-04-13,2018-04-19,31.88
574778,2018-04-12,2018-04-19,1.14
574779,2018-04-11,2018-04-16,1.05
574780,2018-04-10,2018-04-14,2.12
574783,2018-04-13,2018-04-17,1.12
574784,2018-04-10,2018-04-17,2.72
574786,2018-04-08,2018-04-11,0.12
574787,2018-04-07,2018-04-14,1.81
574788,2018-04-11,2018-04-17,0.8
574789,2018-04-12,2018-04-16,30.51
574790,2018-04-11,2018-04-17,1.2
574791,2018-04-12,2018-04-19,0.53
574793,2018-04-11,2018-04-17,0.86
574794,2018-04-14,2018-04-19,1.6
574795,2018-04-11,2018-04-16,1.05
574797,2018-04-12,2018-04-14,1.67
574798,2018-04-11,2018-04-13,0.6
574799,2018-04-10,2018-04-17,1.78
574800,2018-04-11,2018-04-17,2.72
574801,2018-04-09,2018-04-13,1.85
574803,2018-04-10,2018-04-16,2.79
574804,2018-04-10,2018-04-13,0.6
574805,2018-04-11,2018-04-17,0.57
574806,2018-04-11,2018-04-13,28.93
574807,2018-04-10,2018-04-12,2.47
574808,2018-04-10,2018-04-12,0.07
574809,2018-04-10,2018-04-17,2.17
574810,2018-04-13,2018-04-15,1.92
574811,2018-04-10,2018-04-15,2.46
574812,2018-04-09,2018-04-16,2.88
574813,2018-04-07,2018-04-13,2.5
574814,2018-04-11,2018-04-17,0.58
574817,2018-04-11,2018-04-17,2.06
574818,2018-04-13,2018-04-19,1.78
574819,2018-04-11,2018-04-16,0.82
574820,2018-04-08,2018-04-15,23.79
574821,2018-04-11,2018-04-17,0.34
574822,2018-04-10,2018-04-15,2.4
574823,2018-04-12,2018-04-14,1.18
574825,2018-04-11,2018-04-17,2.75
574826,2018-04-13,2018-04-16,2.5
574828,2018-04-10,2018-04-14,0.15
574829,2018-04-10,2018-04-17,1.59
574830,2018-04-08,2018-04-10,0.5
574832,2018-04-14,2018-04-19,2.31
574834,2018-04-12,2018-04-19,1.63
574835,2018-04-09,2018-04-12,1.63
574836,2018-04-11,2018-04-18,26.62
574837,2018-04-09,2018-04-15,26.6
574838,2018-04-10,2018-04-17,22.35
574839,2018-04-08,2018-04-11,0.21
574840,2018-04-12,2018-04-14,29.45
574843,2018-04-10,2018-04-12,1.15
574844,2018-04-12,2018-04-17,0.76
574845,2018-04-11,2018-04-16,2.37
574847,2018-04-12,2018-04-16,2.95
574848,2018-04-11,2018-04-18,0.83
574849,2018-04-08,2018-04-11,2.66
574850,2018-04-11,2018-04-15,0.9
574851,2018-04-10,2018-04-14,2.07
574852,2018-04-10,2018-04-12,1.15
574854,2018-04-10,2018-04-17,0.03
574855,2018-04-12,2018-04-19,0.77
574856,2018-04-11,2018-04-13,0.51
574857,2018-04-13,2018-04-17,0.79
574858,2018-04-11,2018-04-13,2.08
574860,2018-04-12,2018-04-19,2.16
574862,2018-04-09,2018-04-12,0.09
574863,2018-04-12,2018-04-19,0.4
574864,2018-04-12,2018-04-17,0.38
574865,2018-04-10,2018-04-14,1.48
574867,2018-04-10,2018-04-15,1.39
574868,2018-04-10,2018-04-15,2.67
574870,2018-04-14,2018-04-20,1.18
574871,2018-04-11,2018-04-18,2.93
574874,2018-04-14,2018-04-21,25.6
574875,2018-04-12,2018-04-15,0.84
574876,2018-04-08,2018-04-10,1.56
574877,2018-04-12,2018-04-14,0.11
574878,2018-04-13,2018-04-16,0.62
574879,2018-04-12,2018-04-19,2.56
574880,2018-04-10,2018-04-14,1.19
574881,2018-04-11,2018-04-14,25.24
574882,2018-04-13,2018-04-17,31.78
574883,2018-04-08,2018-04-11,2.39
574884,2018-04-11,2018-04-15,2.24
574885,2018-04-11,2018-04-17,2.07
574888,2018-04-10,2018-04-16,29.18
574889,2018-04-11,2018-04-14,0.57
574890,2018-04-09,2018-04-13,26.11
574891,2018-04-11,2018-04-14,1.78
574893,2018-04-12,2018-04-16,0.41
574894,2018-04-12,2018-04-14,29.11
574896,2018-04-11,2018-04-17,0.98
574897,2018-04-12,2018-04-17,2.75
574898,2018-04-08,2018-04-15,1.81
574899,2018-04-09,2018-04-12,2.1
574900,2018-04-12,2018-04-15,1.33
574901,2018-04-12,2018-04-18,1.79
574902,2018-04-07,2018-04-10,2.92
574903,2018-04-07,2018-04-11,1.6
574908,2018-04-09,2018-04-15,1.91
574909,2018-04-12,2018-04-15,3.0
574910,2018-04-11,2018-04-13,0.96
574911,2018-04-12,2018-04-18,1.59
574912,2018-04-14,2018-04-16,0.34
574913,2018-04-13,2018-04-18,0.2
574916,2018-04-08,2018-04-11,0.12
574917,2018-04-13,2018-04-16,2.92
574918,2018-04-13,2018-04-19,0.13
574919,2018-04-13,2018-04-15,1.28
574920,2018-04-12,2018-04-14,0.73
574921,2018-04-13,2018-04-19,2.22
574922,2018-04-09,2018-04-15,1.23
574923,2018-04-10,2018-04-17,0.46
574925,2018-04-11,2018-04-18,1.67
574929,2018-04-12,2018-04-14,1.24
574931,2018-04-10,2018-04-12,1.59
574932,2018-04-10,2018-04-15,1.77
574935,2018-04-14,2018-04-19,1.22
574938,2018-04-09,2018-04-14,2.44
574939,2018-04-12,2018-04-17,1.32
574940,2018-04-11,2018-04-15,1.77
574942,2018-04-13,2018-04-18,2.83
574943,2018-04-07,2018-04-09,2.24
574944,2018-04-12,2018-04-19,1.9
574946,2018-04-12,2018-04-14,2.81
574947,2018-04-10,2018-04-13,2.94
574948,2018-04-09,2018-04-16,0.98
574949,2018-04-07,2018-04-09,0.11
574951,2018-04-12,2018-04-14,1.16
574953,2018-04-11,2018-04-18,0.65
574955,2018-04-11,2018-04-13,0.13
574956,2018-04-08,2018-04-12,0.87
574957,2018-04-10,2018-04-12,0.49
574958,2018-04-08,2018-04-15,1.89
574959,2018-04-10,2018-04-12,1.6
574960,2018-04-11,2018-04-17,0.48
574961,2018-04-09,2018-04-11,29.91
574962,2018-04-12,2018-04-16,0.87
574964,2018-04-14,2018-04-18,0.15
574965,2018-04-13,2018-04-16,2.96
574966,2018-04-11,2018-04-14,0.4
574967,2018-04-13,2018-04-16,1.41
574968,2018-04-12,2018-04-19,1.4
574970,2018-04-11,2018-04-15,0.15
574971,2018-04-08,2018-04-14,25.16
574972,2018-04-07,2018-04-13,0.09
574975,2018-04-11,2018-04-13,2.72
574976,2018-04-13,2018-04-19,2.26
574977,2018-04-10,2018-04-16,1.37
574979,2018-04-11,2018-04-14,1.48
574980,2018-04-08,2018-04-13,2.39
574981,2018-04-07,2018-04-09,1.9
574984,2018-04-10,2018-04-15,1.65
574985,2018-04-09,2018-04-13,0.54
574986,2018-04-12,2018-04-18,0.67
574989,2018-04-09,2018-04-16,2.84
574990,2018-04-10,2018-04-17,0.59
574991,2018-04-10,2018-04-15,1.23
574992,2018-04-11,2018-04-18,1.42
574993,2018-04-09,2018-04-16,1.79
574995,2018-04-12,2018-04-19,0.19
574997,2018-04-12,2018-04-19,24.62
574998,2018-04-09,2018-04-15,0.8
575001,2018-04-09,2018-04-13,24.47
575002,2018-04-13,2018-04-17,1.7
575003,2018-04-11,2018-04-14,1.41
575004,2018-04-09,2018-04-12,1.53
575005,2018-04-10,2018-04-16,27.07
575007,2018-04-09,2018-04-16,0.03
575008,2018-04-11,2018-04-13,0.66
575010,2018-04-09,2018-04-12,0.79
575012,2018-04-07,2018-04-12,0.8
575014,2018-04-11,2018-04-18,1.8
575015,2018-04-13,2018-04-18,0.79
575016,2018-04-12,2018-04-17,2.64
575017,2018-04-10,2018-04-16,26.14
575018,2018-04-13,2018-04-15,1.29
575021,2018-04-13,2018-04-16,0.86
575022,2018-04-08,2018-04-14,1.46
575024,2018-04-13,2018-04-17,2.4
575025,2018-04-07,2018-04-12,0.83
575028,2018-04-10,2018-04-15,0.12
575030,2018-04-11,2018-04-13,1.74
575033,2018-04-13,2018-04-18,0.7
575034,2018-04-12,2018-04-17,25.75
575035,2018-04-10,2018-04-12,1.36
575036,2018-04-09,2018-04-11,1.29
575039,2018-04-10,2018-04-17,1.82
575040,2018-04-13,2018-04-20,0.67
575041,2018-04-09,2018-04-16,2.58
575043,2018-04-10,2018-04-17,27.08
575044,2018-04-12,2018-04-15,31.87
575046,2018-04-11,2018-04-15,1.01
575048,2018-04-11,2018-04-16,2.25
575049,2018-04-12,2018-04-16,29.77
575051,2018-04-13,2018-04-15,0.42
575055,2018-04-10,2018-04-16,0.76
575056,2018-04-14,2018-04-19,24.3
575058,2018-04-11,2018-04-15,1.49
575060,2018-04-14,2018-04-17,0.03
575062,2018-04-13,2018-04-20,2.57
575063,2018-04-08,2018-04-13,0.57
575064,2018-04-14,2018-04-17,1.6
575065,2018-04-11,2018-04-17,0.99
575067,2018-04-11,2018-04-14,2.94
575069,2018-04-07,2018-04-09,2.96
575071,2018-04-12,2018-04-14,27.92
575072,2018-04-10,2018-04-15,2.42
575073,2018-04-13,2018-04-18,2.03
575074,2018-04-14,2018-04-17,2.74
575077,2018-04-13,2018-04-16,0.68
575078,2018-04-08,2018-04-11,1.57
575080,2018-04-11,2018-04-13,0.87
575081,2018-04-12,2018-04-19,2.47
575083,2018-04-10,2018-04-13,0.19
575084,2018-04-11,2018-04-18,2.48
575085,2018-04-09,2018-04-14,31.66
575088,2018-04-10,2018-04-16,1.87
575089,2018-04-10,2018-04-12,2.51
575090,2018-04-08,2018-04-15,0.02
575092,2018-04-10,2018-04-16,0.51
575093,2018-04-09,2018-04-13,1.14
575094,2018-04-13,2018-04-16,0.76
575095,2018-04-14,2018-04-17,1.33
575096,2018-04-12,2018-04-19,2.84
575097,2018-04-09,2018-04-14,1.78
575099,2018-04-09,2018-04-15,1.76
575100,2018-04-08,2018-04-10,29.45
575101,2018-04-10,2018-04-12,2.54
575103,2018-04-14,2018-04-20,1.55
575104,2018-04-07,2018-04-13,1.1
575105,2018-04-11,2018-04-15,2.86
575106,2018-04-10,2018-04-13,2.81
575107,2018-04-08,2018-04-14,0.79
575109,2018-04-12,2018-04-19,1.61
575111,2018-04-13,2018-04-17,0.46
575113,2018-04-08,2018-04-15,2.83
575114,2018-04-11,2018-04-17,2.89
575116,2018-04-12,2018-04-14,31.12
575117,2018-04-07,2018-04-14,0.39
575119,2018-04-10,2018-04-13,23.04
575120,2018-04-10,2018-04-15,29.77
575121,2018-04-10,2018-04-15,0.78
575122,2018-04-10,2018-04-16,0.38
575125,2018-04-12,2018-04-14,0.87
575127,2018-04-08,2018-04-13,23.77
575128,2018-04-11,2018-04-14,0.54
575130,2018-04-09,2018-04-11,1.96
575132,2018-04-10,2018-04-16,0.11
575136,2018-04-13,2018-04-15,31.03
575137,2018-04-07,2018-04-10,1.76
575139,2018-04-11,2018-04-16,0.2
575140,2018-04-14,2018-04-17,0.87
575141,2018-04-08,2018-04-15,0.65
575142,2018-04-09,2018-04-12,1.65
575144,2018-04-09,2018-04-13,2.17
575146,2018-04-11,2018-04-15,28.42
575147,2018-04-12,2018-04-17,1.88
575148,2018-04-11,2018-04-15,2.76
575149,2018-04-11,2018-04-18,0.03
575150,2018-04-11,2018-04-13,28.74
575151,2018-04-13,2018-04-19,28.64
575152,2018-04-14,2018-04-16,2.98
575153,2018-04-12,2018-04-15,2.53
575155,2018-04-11,2018-04-15,0.97
575156,2018-04-09,2018-04-15,1.58
575157,2018-04-09,2018-04-11,0.35
575158,2018-04-10,2018-04-16,1.06
575159,2018-04-12,2018-04-15,31.1
575160,2018-04-11,2018-04-14,29.28
575161,2018-04-09,2018-04-12,2.3
575163,2018-04-12,2018-04-18,0.01
575164,2018-04-11,2018-04-14,0.44
575167,2018-04-13,2018-04-18,0.97
575168,2018-04-09,2018-04-12,1.55
575169,2018-04-10,2018-04-14,0.24
575170,2018-04-12,2018-04-19,0.2
575171,2018-04-13,2018-04-17,0.58
575173,2018-04-12,2018-04-18,2.64
575174,2018-04-13,2018-04-19,2.81
575178,2018-04-11,2018-04-16,0.09
575179,2018-04-10,2018-04-16,23.65
575180,2018-04-11,2018-04-18,0.31
575181,2018-04-13,2018-04-17,1.22
575183,2018-04-12,2018-04-17,2.79
575184,2018-04-11,2018-04-18,0.02
575186,2018-04-11,2018-04-18,0.09
575187,2018-04-12,2018-04-18,1.83
575188,2018-04-15,2018-04-19,2.51
575189,2018-04-10,2018-04-13,0.49
575190,2018-04-10,2018-04-15,0.28
575191,2018-04-14,2018-04-16,2.29
575192,2018-04-12,2018-04-16,2.07
575193,2018-04-13,2018-04-16,1.51
575195,2018-04-11,2018-04-14,1.59
575197,2018-04-09,2018-04-16,1.04
575198,2018-04-12,2018-04-14,2.98
575200,2018-04-11,2018-04-18,0.1
575202,2018-04-13,2018-04-20,0.56
575203,2018-04-14,2018-04-19,0.67
575204,2018-04-10,2018-04-12,2.96
575205,2018-04-12,2018-04-18,1.52
575207,2018-04-10,2018-04-16,1.32
575209,2018-04-10,2018-04-14,1.76
575212,2018-04-13,2018-04-15,1.87
575213,2018-04-12,2018-04-14,1.17
575215,2018-04-14,2018-04-21,1.52
575216,2018-04-12,2018-04-16,2.08
575217,2018-04-13,2018-04-15,0.34
575218,2018-04-13,2018-04-18,0.73
575219,2018-04-13,2018-04-18,0.61
575220,2018-04-11,2018-04-16,31.17
575221,2018-04-10,2018-04-17,0.81
575222,2018-04-08,2018-04-11,2.21
575223,2018-04-12,2018-04-18,1.79
575224,2018-04-12,2018-04-19,0.13
575225,2018-04-11,2018-04-16,1.2
575227,2018-04-14,2018-04-16,29.88
575228,2018-04-11,2018-04-18,24.24
575229,2018-04-12,2018-04-18,0.32
575230,2018-04-12,2018-04-17,1.35
575231,2018-04-13,2018-04-20,0.92
575232,2018-04-14,2018-04-19,0.72
575233,2018-04-13,2018-04-20,1.19
575234,2018-04-14,2018-04-20,0.08
575236,2018-04-12,2018-04-17,0.49
575240,2018-04-13,2018-04-17,2.44
575242,2018-04-12,2018-04-15,0.26
575244,2018-04-13,2018-04-17,1.32
575246,2018-04-14,2018-04-19,1.18
575247,2018-04-09,2018-04-14,1.03
575248,2018-04-12,2018-04-14,2.99
575250,2018-04-10,2018-04-13,1.55
575251,2018-04-13,2018-04-20,2.73
575252,2018-04-11,2018-04-15,1.62
575254,2018-04-11,2018-04-17,1.85
575257,2018-04-12,2018-04-18,0.31
575259,2018-04-12,2018-04-14,0.76
575260,2018-04-13,2018-04-20,0.12
575264,2018-04-14,2018-04-18,0.58
575265,2018-04-11,2018-04-17,2.43
575266,2018-04-11,2018-04-16,2.02
575267,2018-04-13,2018-04-17,2.16
575269,2018-04-12,2018-04-18,1.82
575270,2018-04-11,2018-04-16,0.08
575272,2018-04-09,2018-04-14,2.03
575273,2018-04-15,2018-04-19,2.46
575274,2018-04-10,2018-04-17,0.66
575275,2018-04-12,2018-04-16,1.75
575276,2018-04-12,2018-04-16,2.43
575277,2018-04-11,2018-04-16,2.79
575278,2018-04-13,2018-04-19,2.17
575279,2018-04-10,2018-04-17,0.25
575280,2018-04-09,2018-04-12,0.91
575281,2018-04-12,2018-04-18,2.29
575285,2018-04-10,2018-04-16,0.65
575286,2018-04-13,2018-04-18,0.57
575289,2018-04-12,2018-04-18,1.82
575291,2018-04-10,2018-04-14,2.39
575292,2018-04-09,2018-04-16,26.38
575293,2018-04-10,2018-04-13,1.08
575295,2018-04-11,2018-04-13,0.98
575296,2018-04-10,2018-04-12,1.19
575297,2018-04-14,2018-04-18,0.03
575298,2018-04-11,2018-04-14,2.44
575299,2018-04-12,2018-04-14,2.47
575300,2018-04-10,2018-04-15,2.04
575301,2018-04-09,2018-04-11,0.33
575302,2018-04-10,2018-04-17,1.19
575306,2018-04-15,2018-04-18,0.36
575307,2018-04-09,2018-04-11,1.09
575308,2018-04-10,2018-04-17,2.51
575311,2018-04-09,2018-04-14,25.44
575312,2018-04-09,2018-04-14,0.96
575316,2018-04-12,2018-04-18,1.89
575317,2018-04-12,2018-04-17,1.36
575318,2018-04-13,2018-04-16,0.43
575321,2018-04-09,2018-04-16,2.53
575322,2018-04-12,2018-04-14,0.1
575324,2018-04-10,2018-04-15,0.85
575327,2018-04-11,2018-04-18,29.15
575328,2018-04-13,2018-04-19,0.82
575329,2018-04-11,2018-04-16,1.71
575330,2018-04-08,2018-04-12,1.21
575331,2018-04-11,2018-04-15,1.69
575332,2018-04-09,2018-04-14,2.0
575336,2018-04-13,2018-04-17,31.91
575339,2018-04-12,2018-04-16,0.48
575340,2018-04-13,2018-04-19,2.55
575341,2018-04-14,2018-04-16,2.94
575342,2018-04-10,2018-04-12,2.95
575343,2018-04-08,2018-04-11,2.8
575344,2018-04-13,2018-04-19,2.21
575345,2018-04-11,2018-04-18,2.91
575347,2018-04-14,2018-04-20,1.03
575348,2018-04-09,2018-04-15,0.34
575349,2018-04-10,2018-04-14,0.2
575350,2018-04-13,2018-04-17,0.08
575351,2018-04-13,2018-04-17,0.5
575353,2018-04-12,2018-04-16,1.81
575354,2018-04-11,2018-04-16,0.37
575355,2018-04-11,2018-04-15,31.02
575356,2018-04-08,2018-04-15,0.37
575358,2018-04-11,2018-04-15,25.98
575359,2018-04-09,2018-04-15,2.48
575360,2018-04-14,2018-04-17,24.15
575361,2018-04-10,2018-04-12,2.93
575362,2018-04-11,2018-04-16,0.83
575364,2018-04-11,2018-04-13,0.72
575365,2018-04-13,2018-04-20,2.22
575366,2018-04-12,2018-04-16,2.69
575367,2018-04-12,2018-04-15,0.28
575368,2018-04-14,2018-04-18,1.15
575369,2018-04-14,2018-04-19,0.09
575370,2018-04-15,2018-04-22,30.95
575371,2018-04-14,2018-04-19,1.38
575372,2018-04-11,2018-04-16,1.41
575373,2018-04-14,2018-04-19,0.56
575375,2018-04-12,2018-04-14,29.44
575378,2018-04-12,2018-04-19,0.12
575380,2018-04-10,2018-04-12,2.81
575381,2018-04-11,2018-04-14,0.28
575382,2018-04-13,2018-04-20,1.97
575383,2018-04-12,2018-04-18,30.63
575384,2018-04-13,2018-04-17,1.55
575385,2018-04-08,2018-04-11,2.25
575386,2018-04-13,2018-04-15,2.9
575387,2018-04-15,2018-04-19,2.94
575388,2018-04-09,2018-04-12,2.63
575389,2018-04-10,2018-04-13,2.25
575390,2018-04-12,2018-04-18,1.93
575392,2018-04-11,2018-04-13,1.27
575393,2018-04-12,2018-04-16,1.45
575394,2018-04-12,2018-04-14,0.16
575396,2018-04-10,2018-04-12,1.02
575398,2018-04-13,2018-04-17,1.51
575400,2018-04-15,2018-04-22,1.92
575403,2018-04-12,2018-04-16,1.86
575405,2018-04-09,2018-04-11,0.91
575410,2018-04-10,2018-04-15,1.59
575411,2018-04-14,2018-04-18,0.44
575412,2018-04-10,2018-04-13,1.89
575413,2018-04-10,2018-04-15,1.51
575414,2018-04-11,2018-04-17,1.47
575415,2018-04-11,2018-04-13,1.44
575416,2018-04-10,2018-04-12,0.98
575418,2018-04-11,2018-04-16,2.08
575420,2018-04-08,2018-04-13,1.06
575421,2018-04-10,2018-04-12,1.57
575422,2018-04-08,2018-04-12,1.53
575424,2018-04-14,2018-04-19,2.08
575425,2018-04-11,2018-04-17,2.97
575426,2018-04-13,2018-04-19,1.19
575427,2018-04-11,2018-04-15,2.8
575429,2018-04-13,2018-04-20,1.7
575430,2018-04-09,2018-04-16,1.42
575431,2018-04-09,2018-04-13,2.64
575432,2018-04-12,2018-04-17,1.04
575434,2018-04-14,2018-04-17,2.22
575435,2018-04-08,2018-04-15,1.09
575438,2018-04-13,2018-04-17,1.26
575439,2018-04-14,2018-04-19,0.01
575440,2018-04-13,2018-04-16,0.23
575441,2018-04-12,2018-04-16,1.08
575442,2018-04-12,2018-04-16,2.72
575443,2018-04-10,2018-04-16,30.45
575444,2018-04-12,2018-04-18,0.99
575445,2018-04-12,2018-04-15,1.67
575446,2018-04-10,2018-04-14,0.27
575447,2018-04-09,2018-04-11,1.26
575449,2018-04-13,2018-04-20,2.69
575450,2018-04-11,2018-04-17,26.51
575451,2018-04-11,2018-04-17,0.92
575452,2018-04-10,2018-04-16,1.44
575454,2018-04-13,2018-04-16,2.8
575455,2018-04-14,2018-04-20,2.2
575456,2018-04-13,2018-04-15,2.41
575459,2018-04-11,2018-04-18,1.46
575460,2018-04-13,2018-04-18,0.33
575461,2018-04-14,2018-04-17,1.95
575462,2018-04-13,2018-04-17,0.39
575463,2018-04-11,2018-04-17,0.74
575466,2018-04-12,2018-04-17,1.74
575467,2018-04-12,2018-04-17,2.44
575468,2018-04-11,2018-04-18,0.63
575469,2018-04-13,2018-04-17,23.07
575470,2018-04-16,2018-04-18,2.31
575472,2018-04-12,2018-04-18,2.51
575474,2018-04-10,2018-04-15,2.24
575477,2018-04-10,2018-04-16,1.96
575478,2018-04-11,2018-04-13,2.13
575479,2018-04-10,2018-04-15,2.14
575481,2018-04-15,2018-04-20,2.22
575484,2018-04-10,2018-04-13,2.61
575485,2018-04-10,2018-04-17,1.3
575486,2018-04-13,2018-04-17,29.27
575487,2018-04-09,2018-04-11,2.46
575488,2018-04-16,2018-04-20,1.35
575489,2018-04-15,2018-04-18,1.09
575491,2018-04-12,2018-04-18,30.82
575493,2018-04-11,2018-04-13,2.11
575495,2018-04-11,2018-04-17,1.49
575497,2018-04-12,2018-04-16,1.74
575500,2018-04-11,2018-04-15,0.01
575501,2018-04-11,2018-04-18,1.05
575505,2018-04-13,2018-04-17,0.46
575506,2018-04-12,2018-04-19,1.57
575507,2018-04-15,2018-04-18,27.08
575509,2018-04-14,2018-04-17,0.9
575510,2018-04-09,2018-04-14,24.1
575514,2018-04-13,2018-04-18,1.69
575516,2018-04-11,2018-04-18,1.63
575518,2018-04-13,2018-04-17,2.24
575519,2018-04-11,2018-04-13,1.77
575520,2018-04-12,2018-04-15,2.61
575521,2018-04-14,2018-04-21,1.34
575522,2018-04-10,2018-04-14,2.16
575523,2018-04-13,2018-04-18,0.33
575524,2018-04-13,2018-04-18,1.48
575525,2018-04-13,2018-04-15,0.48
575527,2018-04-15,2018-04-18,0.27
575528,2018-04-15,2018-04-20,0.08
575529,2018-04-11,2018-04-16,1.61
575530,2018-04-15,2018-04-21,0.42
575532,2018-04-11,2018-04-14,2.8
575534,2018-04-14,2018-04-18,1.53
575536,2018-04-15,2018-04-22,1.65
575537,2018-04-13,2018-04-16,2.52
575538,2018-04-12,2018-04-16,2.86
575539,2018-04-12,2018-04-19,30.56
575541,2018-04-16,2018-04-19,0.94
575542,2018-04-12,2018-04-16,1.73
575543,2018-04-14,2018-04-19,1.91
575544,2018-04-10,2018-04-15,1.74
575545,2018-04-12,2018-04-17,0.02
575547,2018-04-11,2018-04-13,0.8
575548,2018-04-12,2018-04-16,2.49
575554,2018-04-12,2018-04-19,0.05
575555,2018-04-09,2018-04-13,2.66
575556,2018-04-14,2018-04-17,2.81
575557,2018-04-12,2018-04-16,1.38
575558,2018-04-12,2018-04-16,0.65
575559,2018-04-15,2018-04-19,1.73
575560,2018-04-12,2018-04-14,1.62
575561,2018-04-11,2018-04-18,1.45
575562,2018-04-10,2018-04-14,1.06
575563,2018-04-11,2018-04-17,2.71
575565,2018-04-13,2018-04-20,0.79
575566,2018-04-10,2018-04-13,2.11
575568,2018-04-12,2018-04-14,1.42
575569,2018-04-12,2018-04-19,0.85
575571,2018-04-12,2018-04-18,1.23
575573,2018-04-14,2018-04-20,2.11
575574,2018-04-12,2018-04-15,0.78
575575,2018-04-15,2018-04-19,1.52
575576,2018-04-12,2018-04-15,1.94
575577,2018-04-12,2018-04-15,1.41
575579,2018-04-11,2018-04-14,2.62
575580,2018-04-16,2018-04-21,2.75
575582,2018-04-11,2018-04-18,1.09
575583,2018-04-14,2018-04-16,0.95
575586,2018-04-12,2018-04-19,2.27
575587,2018-04-15,2018-04-21,1.56
575589,2018-04-12,2018-04-15,2.15
575590,2018-04-12,2018-04-15,1.04
575591,2018-04-14,2018-04-20,1.75
575592,2018-04-10,2018-04-17,25.11
575593,2018-04-12,2018-04-14,2.52
575595,2018-04-11,2018-04-13,0.89
575596,2018-04-13,2018-04-19,2.97
575597,2018-04-11,2018-04-14,0.72
575598,2018-04-14,2018-04-19,0.46
575599,2018-04-14,2018-04-17,1.78
575600,2018-04-14,2018-04-16,2.9
575602,2018-04-12,2018-04-18,28.98
575603,2018-04-15,2018-04-18,1.43
575606,2018-04-15,2018-04-20,2.49
575607,2018-04-12,2018-04-15,0.41
575610,2018-04-11,2018-04-15,31.65
575611,2018-04-13,2018-04-17,0.87
575612,2018-04-12,2018-04-15,0.67
575613,2018-04-14,2018-04-21,2.62
575615,2018-04-13,2018-04-17,26.99
575616,2018-04-13,2018-04-18,1.4
575618,2018-04-15,2018-04-20,2.09
575619,2018-04-13,2018-04-15,1.97
575620,2018-04-11,2018-04-16,1.67
575622,2018-04-11,2018-04-18,2.24
575623,2018-04-16,2018-04-21,0.9
575625,2018-04-14,2018-04-18,0.5
575626,2018-04-10,2018-04-13,30.38
575628,2018-04-14,2018-04-18,0.04
575629,2018-04-15,2018-04-20,1.04
575630,2018-04-13,2018-04-16,2.49
575631,2018-04-14,2018-04-18,2.55
575632,2018-04-15,2018-04-20,26.12
575633,2018-04-10,2018-04-17,2.89
575634,2018-04-14,2018-04-20,1.29
575635,2018-04-13,2018-04-15,2.53
575636,2018-04-13,2018-04-17,27.3
575637,2018-04-15,2018-04-21,23.63
575638,2018-04-14,2018-04-17,2.81
575639,2018-04-12,2018-04-16,1.0
575641,2018-04-13,2018-04-16,1.19
575642,2018-04-12,2018-04-14,30.41
575646,2018-04-13,2018-04-17,0.26
575647,2018-04-13,2018-04-15,2.8
575648,2018-04-13,2018-04-16,2.53
575649,2018-04-13,2018-04-19,1.74
575651,2018-04-12,2018-04-14,2.07
575652,2018-04-12,2018-04-18,0.29
575653,2018-04-15,2018-04-19,1.32
575655,2018-04-15,2018-04-18,2.65
575657,2018-04-11,2018-04-18,2.78
575658,2018-04-16,2018-04-19,0.13
575659,2018-04-13,2018-04-16,0.62
575661,2018-04-13,2018-04-19,2.02
575662,2018-04-11,2018-04-13,1.49
575665,2018-04-11,2018-04-13,1.72
575666,2018-04-14,2018-04-21,2.42
575667,2018-04-15,2018-04-18,1.58
575669,2018-04-12,2018-04-15,2.01
575671,2018-04-15,2018-04-18,1.29
575672,2018-04-09,2018-04-14,2.12
575673,2018-04-13,2018-04-19,2.61
575674,2018-04-09,2018-04-15,1.25
575675,2018-04-14,2018-04-21,2.72
575676,2018-04-14,2018-04-20,2.06
575677,2018-04-11,2018-04-17,0.55
575678,2018-04-12,2018-04-14,2.42
575679,2018-04-12,2018-04-18,2.72
575681,2018-04-12,2018-04-18,2.69
575682,2018-04-14,2018-04-16,0.18
575683,2018-04-13,2018-04-19,0.17
575685,2018-04-09,2018-04-13,1.4
575686,2018-04-10,2018-04-17,2.33
575688,2018-04-12,2018-04-15,1.93
575689,2018-04-13,2018-04-15,1.1
575690,2018-04-14,2018-04-21,25.22
575694,2018-04-10,2018-04-14,0.02
575695,2018-04-16,2018-04-23,0.4
575697,2018-04-11,2018-04-15,28.65
575702,2018-04-11,2018-04-14,1.52
575703,2018-04-10,2018-04-12,2.31
575704,2018-04-14,2018-04-16,31.08
575705,2018-04-13,2018-04-17,2.23
575706,2018-04-13,2018-04-15,0.82
575710,2018-04-14,2018-04-16,25.14
575711,2018-04-11,2018-04-17,2.84
575715,2018-04-16,2018-04-18,23.32
575716,2018-04-14,2018-04-21,28.63
575718,2018-04-10,2018-04-12,1.46
575720,2018-04-09,2018-04-15,1.12
575722,2018-04-11,2018-04-17,24.61
575726,2018-04-12,2018-04-17,28.25
575727,2018-04-11,2018-04-17,2.66
575728,2018-04-12,2018-04-19,0.1
575729,2018-04-16,2018-04-19,2.19
575730,2018-04-12,2018-04-15,2.53
575733,2018-04-12,2018-04-16,1.61
