order_id,payment_method,payment_value,installments
786408,credit_card,21619.37,6
786410,credit_card,8986.88,6
786411,bank_transfer,52742.46,3
786412,credit_card,32532.54,6
786414,credit_card,7010.64,1
786416,paypal,8383.71,3
786417,credit_card,1467.03,1
786418,credit_card,17342.64,6
786419,credit_card,21563.58,1
786420,cod,6808.34,1
786421,credit_card,4891.9,1
786422,apple_pay,9094.56,3
786425,credit_card,3108.67,3
786426,cod,11086.66,1
786427,credit_card,6165.57,3
786430,credit_card,26318.21,6
786433,paypal,6907.68,3
786434,credit_card,7803.49,3
786435,paypal,7056.25,3
786436,credit_card,56422.9,6
786437,credit_card,48594.94,6
786438,credit_card,10668.32,3
786439,bank_transfer,5501.36,3
786440,credit_card,3402.53,1
786441,paypal,15069.36,1
786442,credit_card,8282.58,6
786444,credit_card,13431.79,1
786445,credit_card,9493.71,3
786446,apple_pay,8593.87,6
786447,cod,8509.26,1
786448,paypal,7018.43,1
786449,credit_card,4423.48,6
786450,credit_card,57597.74,1
786451,bank_transfer,8040.48,1
786452,apple_pay,73561.1,1
786453,credit_card,1031.78,3
786454,credit_card,7322.43,3
786456,apple_pay,15765.5,1
786458,credit_card,3715.61,3
786460,credit_card,3253.99,3
786461,credit_card,24685.49,3
786462,apple_pay,21855.0,12
786464,credit_card,11979.02,3
786466,credit_card,2470.9,3
786469,credit_card,52411.97,6
786470,credit_card,3260.28,6
786471,paypal,656.09,2
786472,credit_card,4114.97,1
786475,credit_card,2044.75,6
786476,apple_pay,35895.39,3
786477,credit_card,7806.28,12
786478,bank_transfer,21353.9,12
786479,credit_card,27403.58,3
786481,cod,9112.82,1
786482,credit_card,18489.98,1
786483,cod,4293.3,1
786484,cod,29658.86,1
786485,cod,1629.53,1
786486,cod,1023.6,1
786487,credit_card,16536.26,3
786488,apple_pay,74179.04,6
786490,paypal,45888.31,3
786491,credit_card,38987.56,6
786492,credit_card,55421.97,6
786493,cod,4412.77,1
786495,apple_pay,23257.82,6
786496,credit_card,4056.67,3
786497,credit_card,42666.1,3
786498,credit_card,57505.0,1
786499,cod,103099.36,1
786500,credit_card,46823.94,3
786502,credit_card,32045.66,1
786504,cod,6096.87,1
786505,credit_card,3834.55,1
786506,credit_card,10063.9,3
786507,credit_card,26438.02,1
786508,cod,19296.34,1
786509,credit_card,21699.48,12
786512,credit_card,19946.59,6
786515,credit_card,36918.24,3
786516,credit_card,44318.5,3
786517,credit_card,14389.34,12
786518,paypal,2953.58,6
786519,apple_pay,1959.91,1
786520,apple_pay,3199.28,6
786521,cod,15930.24,1
786522,cod,9145.09,1
786524,paypal,17317.6,6
786525,paypal,7973.26,12
786526,apple_pay,32805.36,3
786527,credit_card,10685.82,1
786528,credit_card,14773.38,1
786529,credit_card,8302.5,3
786530,credit_card,21601.56,3
786531,credit_card,29210.61,6
786532,credit_card,4271.85,1
786533,credit_card,6865.57,3
786534,cod,49530.82,1
786535,apple_pay,4266.24,3
786537,apple_pay,9774.8,6
786538,paypal,9203.5,3
786539,cod,34158.27,1
786540,credit_card,1496.14,3
786541,credit_card,1934.21,1
786542,credit_card,63136.32,1
786543,credit_card,21277.2,6
786544,apple_pay,3611.68,3
786545,credit_card,11827.01,6
786546,paypal,4380.14,6
786547,credit_card,6164.96,1
786548,apple_pay,6616.96,1
786549,cod,22886.72,1
786550,credit_card,6236.11,1
786552,apple_pay,4209.84,3
786553,credit_card,39695.38,12
786554,cod,9717.92,1
786555,credit_card,6885.62,3
786556,credit_card,13221.77,1
786558,credit_card,37352.28,3
786559,apple_pay,6187.91,3
786560,credit_card,14447.49,3
786561,paypal,2788.72,6
786562,paypal,5056.01,1
786566,cod,5318.43,1
786567,cod,10782.58,1
786568,credit_card,3128.18,6
786570,credit_card,6230.27,3
786571,credit_card,5575.53,3
786572,apple_pay,17300.98,1
786573,paypal,11362.02,12
786575,paypal,655.69,1
786576,credit_card,8868.07,1
786577,credit_card,5918.13,3
786578,credit_card,7901.05,3
786580,credit_card,68693.02,12
786581,paypal,9185.7,3
786582,credit_card,5728.5,3
786583,credit_card,17697.74,1
786584,paypal,2910.51,3
786585,credit_card,16291.55,12
786586,credit_card,24745.68,1
786587,credit_card,39500.64,3
786588,paypal,71604.29,3
786589,credit_card,40139.08,3
786594,credit_card,9151.98,3
786595,credit_card,38745.76,3
786596,credit_card,6924.6,1
786597,credit_card,16885.7,12
786598,cod,30278.09,1
786600,credit_card,7995.14,1
786601,apple_pay,5583.65,6
786604,credit_card,42291.26,12
786605,credit_card,946.58,1
786606,credit_card,5101.12,3
786607,credit_card,8913.76,3
786608,credit_card,1055.2,3
786609,apple_pay,1560.05,1
786610,cod,10263.38,1
786611,paypal,57421.84,1
786612,credit_card,1339.05,6
786613,credit_card,9061.83,1
786614,apple_pay,3820.0,1
786615,credit_card,23949.73,1
786616,credit_card,7662.79,6
786617,credit_card,5137.54,1
786618,paypal,36925.95,3
786619,credit_card,62705.28,3
786620,paypal,17747.46,3
786621,credit_card,30298.13,6
786622,credit_card,3036.62,3
786623,credit_card,7293.76,12
786624,credit_card,5932.58,12
786625,credit_card,22687.28,12
786626,credit_card,12976.95,1
786627,credit_card,13247.2,12
786628,cod,6177.92,1
786630,credit_card,1259.54,3
786631,paypal,11048.46,6
786633,paypal,1462.75,3
786634,credit_card,2460.02,3
786637,credit_card,2947.46,3
786638,cod,4425.74,1
786639,credit_card,64971.55,3
786640,credit_card,52843.0,12
786641,cod,19591.28,1
786642,cod,64276.67,1
786643,paypal,29036.69,3
786644,credit_card,3358.54,1
786647,paypal,2290.3,3
786649,credit_card,21507.64,3
786650,credit_card,22078.75,3
786651,paypal,18009.44,12
786652,paypal,5741.21,3
786653,cod,4417.75,1
786655,cod,12172.4,1
786656,credit_card,2260.03,1
786658,apple_pay,70665.0,3
786659,credit_card,11198.78,12
786660,credit_card,5238.8,3
786661,paypal,18497.98,12
786662,cod,5705.44,1
786663,credit_card,31472.17,1
786664,credit_card,19501.68,1
786665,bank_transfer,50325.13,1
786666,cod,30494.54,1
786668,credit_card,1332.17,1
786669,credit_card,5629.48,6
786670,credit_card,12480.44,1
786671,paypal,40848.24,6
786672,credit_card,30893.46,3
786673,apple_pay,1284.98,3
786674,apple_pay,3332.2,3
786676,credit_card,8561.58,6
786677,credit_card,4842.5,1
786679,credit_card,5832.54,3
786680,cod,14694.28,1
786681,credit_card,17823.2,3
786682,credit_card,8118.41,1
786684,credit_card,8911.23,1
786685,paypal,52084.48,3
786686,paypal,7583.41,3
786688,cod,4768.06,1
786689,paypal,5668.21,1
786696,credit_card,28527.02,3
786701,credit_card,8610.09,12
786702,credit_card,513.05,2
786703,paypal,1964.8,1
786706,apple_pay,13791.21,3
786707,credit_card,2023.09,6
786710,apple_pay,3260.86,12
786711,credit_card,4641.76,6
786712,credit_card,20267.74,6
786713,cod,20098.78,1
786714,credit_card,9259.58,6
786715,credit_card,2643.76,12
786716,credit_card,4080.45,6
786718,credit_card,3225.66,6
786719,cod,17472.42,1
786720,apple_pay,24159.24,1
786721,paypal,897.59,6
786723,credit_card,12207.7,1
786725,paypal,29353.98,1
786726,credit_card,6296.88,6
786727,credit_card,10863.31,1
786728,cod,1048.73,1
786729,credit_card,18202.54,6
786730,cod,43863.96,1
786731,cod,12248.48,1
786733,credit_card,1513.0,3
786734,credit_card,24457.87,3
786735,credit_card,7344.18,3
786736,credit_card,10962.12,1
786737,credit_card,15442.84,3
786738,credit_card,43620.58,12
786739,paypal,3001.15,1
786740,apple_pay,5667.84,3
786742,credit_card,26752.12,3
786743,credit_card,12856.58,12
786744,credit_card,2992.52,3
786745,cod,10117.57,1
786746,credit_card,4946.14,1
786747,apple_pay,49711.93,6
786748,cod,6077.51,1
786752,credit_card,4585.57,12
786753,cod,8126.22,1
786755,credit_card,7836.62,1
786756,cod,48056.57,1
786757,credit_card,27374.64,6
786758,credit_card,21449.28,1
786760,credit_card,1568.74,1
786761,apple_pay,2061.22,3
786762,bank_transfer,24682.3,3
786763,cod,16078.2,1
786764,credit_card,2022.68,12
786765,paypal,19983.14,1
786766,cod,16013.25,1
786767,credit_card,6502.02,6
786768,credit_card,40195.54,6
786769,credit_card,983.65,3
786770,credit_card,3444.5,3
786771,credit_card,79877.81,1
786772,credit_card,6987.9,1
786774,apple_pay,8834.19,1
786775,credit_card,39294.52,12
786777,apple_pay,1505.43,6
786778,credit_card,4293.62,6
786779,credit_card,2298.24,3
786782,bank_transfer,797.34,2
786783,credit_card,4063.68,6
786784,credit_card,10286.53,1
786785,credit_card,1467.81,12
786787,credit_card,65761.34,1
786788,credit_card,3187.3,1
786789,cod,3653.78,1
786790,paypal,13871.24,12
786792,credit_card,29861.78,3
786793,credit_card,49474.88,1
786794,credit_card,21477.95,1
786795,cod,21196.11,1
786796,paypal,51291.14,12
786797,apple_pay,1055.77,1
786798,credit_card,20848.13,12
786800,cod,2512.16,1
786801,paypal,20092.27,3
786803,cod,1437.46,1
786804,paypal,15114.22,1
786805,credit_card,22915.14,3
786806,apple_pay,6585.02,1
786808,paypal,6724.7,3
786809,credit_card,2801.25,3
786810,credit_card,13984.52,1
786811,credit_card,17011.92,1
786814,cod,20321.09,1
786816,credit_card,18019.68,1
786817,credit_card,19938.3,12
786819,paypal,2835.26,6
786820,cod,6350.98,1
786821,credit_card,4858.75,1
786822,bank_transfer,8449.79,1
786823,credit_card,19283.71,1
786824,paypal,13849.92,6
786825,paypal,24341.64,3
786826,apple_pay,68706.57,3
786827,apple_pay,10145.31,3
786829,credit_card,5223.1,3
786831,credit_card,11381.72,1
786832,cod,89527.59,1
786834,credit_card,8200.32,12
786836,credit_card,5519.76,3
786838,paypal,8418.18,6
786843,credit_card,26819.84,3
786845,credit_card,60060.62,1
786846,credit_card,62770.5,1
786848,credit_card,13352.21,1
786849,credit_card,43597.4,1
786850,paypal,34961.56,1
786853,cod,4619.52,1
786854,credit_card,946.93,6
786857,credit_card,7416.59,6
786858,apple_pay,23790.78,6
786859,credit_card,61849.09,1
786861,paypal,25365.41,3
786862,paypal,5879.87,3
786863,cod,12690.89,1
786865,apple_pay,3920.2,6
786866,paypal,17858.05,1
786867,credit_card,23548.86,3
786868,credit_card,8296.7,6
786869,cod,6177.12,1
786870,credit_card,36014.3,1
786871,cod,15796.03,1
786872,credit_card,5771.23,3
786874,bank_transfer,25927.36,6
786875,credit_card,2633.6,1
786876,paypal,1034.83,1
786877,paypal,9828.86,1
786880,credit_card,23249.09,1
786881,paypal,8059.84,3
786883,credit_card,31041.28,1
786884,credit_card,5170.27,3
786885,credit_card,50841.56,3
786887,cod,30581.74,1
786888,credit_card,16785.86,1
786890,credit_card,19371.41,6
786891,credit_card,36666.69,6
786892,credit_card,3064.97,1
786893,credit_card,26792.42,6
786894,credit_card,32174.76,3
786895,credit_card,11945.74,12
786896,credit_card,13155.42,12
786897,credit_card,6858.0,6
786900,bank_transfer,8445.43,1
786902,credit_card,23591.9,3
786904,cod,824.46,1
786905,credit_card,2530.45,12
786906,credit_card,3541.22,6
786907,credit_card,14132.93,3
786908,cod,4119.81,1
786909,credit_card,3124.22,3
786910,bank_transfer,10231.36,12
786911,credit_card,10943.04,3
786912,credit_card,9609.9,3
786916,credit_card,63183.12,12
786917,credit_card,2668.92,1
786918,paypal,1561.13,3
786920,cod,12134.59,1
786921,credit_card,11779.71,1
786922,credit_card,11702.08,3
786923,credit_card,24984.43,6
786924,credit_card,36983.98,3
786925,credit_card,9148.45,1
786926,credit_card,1456.82,3
786928,credit_card,21006.83,3
786929,credit_card,2197.61,12
786930,credit_card,1481.55,1
786931,cod,2716.03,1
786932,cod,61518.53,1
786933,credit_card,6520.03,6
786935,credit_card,20074.5,3
786936,credit_card,26512.77,3
786937,credit_card,12073.94,3
786938,credit_card,8590.64,1
786940,credit_card,4628.85,3
786941,credit_card,3896.16,3
786942,credit_card,37130.5,12
786943,credit_card,6450.05,6
786944,paypal,4829.47,1
786946,paypal,13029.6,3
786947,paypal,3159.58,3
786948,credit_card,8785.78,12
786950,credit_card,62590.24,3
786952,credit_card,53446.72,12
786954,cod,6523.22,1
786956,credit_card,42036.16,3
786957,paypal,12768.98,12
786958,bank_transfer,10124.77,3
786959,cod,14709.55,1
786961,credit_card,7306.88,1
786962,paypal,5691.34,12
786963,cod,6657.66,1
786964,credit_card,26330.14,3
786965,cod,11971.97,1
786966,credit_card,20434.75,12
786967,credit_card,658.72,2
786968,credit_card,5328.0,1
786969,credit_card,27319.71,3
786970,credit_card,40658.37,1
786972,credit_card,4561.99,12
786974,credit_card,6454.91,3
786975,credit_card,6269.63,3
786976,credit_card,58213.49,6
786978,credit_card,1131.01,6
786979,credit_card,3626.99,3
786980,paypal,55215.36,3
786981,credit_card,46665.36,1
786982,apple_pay,9080.48,3
786983,credit_card,29416.3,6
786985,cod,31831.39,1
786986,cod,21315.87,1
786987,credit_card,2436.44,3
786988,paypal,939.09,3
786989,apple_pay,6081.31,6
786990,credit_card,4434.98,1
786991,credit_card,9522.82,3
786992,paypal,19810.33,6
786994,apple_pay,3666.3,12
786995,cod,13645.31,1
786996,credit_card,61938.24,12
786997,cod,59550.91,1
786998,credit_card,1223.86,1
787000,credit_card,106955.01,3
787001,paypal,32443.74,12
787002,credit_card,8120.59,3
787003,credit_card,6993.78,1
787004,apple_pay,27997.75,3
787005,cod,3827.2,1
787006,credit_card,5630.59,6
787008,bank_transfer,11980.24,6
787009,credit_card,74375.17,3
787010,paypal,16639.87,3
787011,credit_card,2434.36,3
787012,paypal,12698.03,3
787013,paypal,31811.6,6
787014,apple_pay,2622.45,1
787015,cod,39328.03,1
787018,credit_card,7070.72,3
787019,cod,18249.76,1
787020,apple_pay,16186.03,12
787021,paypal,29316.65,3
787022,credit_card,4121.65,3
787024,credit_card,5589.08,6
787025,credit_card,1595.7,3
787026,credit_card,483.32,1
787027,paypal,1993.66,12
787028,apple_pay,9426.32,6
787029,apple_pay,8556.56,3
787030,paypal,13671.36,1
787031,credit_card,30770.26,1
787032,paypal,65095.49,1
787033,credit_card,42588.15,6
787034,credit_card,2614.53,3
787036,credit_card,37033.44,1
787038,paypal,17710.46,12
787039,cod,5535.42,1
787040,credit_card,3606.18,6
787041,credit_card,1055.94,6
787042,apple_pay,2942.67,1
787043,paypal,5799.81,3
787044,credit_card,3580.26,3
787045,bank_transfer,5335.17,1
787046,paypal,59500.34,1
787047,credit_card,9339.17,6
787048,cod,3575.1,1
787050,credit_card,5179.64,3
787051,credit_card,9059.12,6
787055,cod,2196.02,1
787056,credit_card,737.79,2
787057,credit_card,27716.88,6
787058,credit_card,18060.5,1
787059,credit_card,6367.18,3
787060,bank_transfer,71832.0,1
787061,credit_card,16463.4,1
787062,credit_card,2310.41,3
787063,credit_card,1961.91,3
787064,credit_card,49036.8,12
787066,credit_card,46471.82,6
787068,paypal,3729.31,3
787069,apple_pay,59014.93,12
787070,apple_pay,33155.07,3
787072,apple_pay,4833.34,1
787073,cod,8409.5,1
787074,cod,1423.76,1
787075,credit_card,6501.76,3
787076,apple_pay,4731.02,12
787079,cod,3180.35,1
787082,cod,9193.34,1
787084,credit_card,21820.12,3
787085,paypal,3221.79,3
787087,credit_card,3250.37,3
787088,credit_card,3260.7,1
787089,credit_card,8173.64,3
787090,credit_card,11195.78,1
787092,paypal,25945.14,3
787093,credit_card,32296.46,1
787094,credit_card,7925.0,6
787095,credit_card,2590.82,6
787097,credit_card,730.7,1
787098,paypal,755.51,1
787099,credit_card,7251.83,6
787100,cod,32950.68,1
787102,cod,3912.24,1
787103,bank_transfer,715.16,1
787104,cod,4940.32,1
787105,credit_card,11118.24,1
787106,credit_card,2861.38,1
787108,apple_pay,3830.98,6
787109,cod,632.07,1
787110,paypal,22492.22,3
787112,credit_card,13594.5,1
787113,credit_card,12097.5,6
787114,credit_card,28264.88,1
787115,credit_card,6984.86,1
787116,credit_card,1061.49,6
787117,credit_card,7345.58,1
787118,credit_card,2636.52,1
787119,credit_card,6027.54,1
787120,credit_card,3515.97,1
787121,credit_card,25048.02,3
787122,credit_card,10494.4,1
787123,paypal,2833.32,3
787125,apple_pay,5188.48,12
787126,credit_card,3844.18,3
787127,apple_pay,17249.79,3
787128,credit_card,3878.29,12
787129,cod,2089.74,1
787131,apple_pay,9982.85,3
787134,credit_card,6796.8,6
787135,credit_card,9041.98,3
787136,credit_card,5196.24,6
787137,credit_card,2990.3,3
787138,credit_card,15964.29,3
787140,apple_pay,2494.96,1
787141,cod,3230.72,1
787142,apple_pay,665.18,2
787143,paypal,2919.87,6
787144,credit_card,4387.3,3
787145,credit_card,3621.61,12
787146,apple_pay,11809.58,6
787147,bank_transfer,6519.55,3
787148,credit_card,19297.52,3
787149,paypal,31197.11,1
787150,cod,16204.52,1
787151,credit_card,7671.07,1
787152,cod,51968.95,1
787156,credit_card,24890.46,1
787157,credit_card,8317.41,6
787158,credit_card,5523.17,3
787159,credit_card,2415.62,3
787160,credit_card,9052.8,3
787161,cod,5843.38,1
787163,credit_card,46796.74,3
787164,apple_pay,17610.48,3
787165,credit_card,18883.3,12
787166,paypal,13952.0,1
787167,credit_card,24436.39,1
787168,credit_card,9413.82,3
787169,cod,1345.07,1
787170,cod,10232.34,1
787173,credit_card,50378.83,3
787174,credit_card,6957.04,3
787176,paypal,67900.39,3
787177,cod,13030.32,1
787178,credit_card,6099.01,3
787179,credit_card,14108.96,6
787180,credit_card,11232.29,3
787181,credit_card,5025.38,3
787182,apple_pay,4533.31,3
787183,cod,23598.17,1
787184,credit_card,9229.1,1
787185,paypal,40350.72,1
787186,paypal,40255.87,1
787187,credit_card,9029.31,1
787188,paypal,1133.82,1
787189,apple_pay,40991.28,3
787190,cod,31004.64,1
787191,credit_card,20239.26,1
787193,credit_card,4088.71,6
787194,paypal,4129.24,1
787195,cod,5337.26,1
787198,credit_card,3309.71,6
787199,paypal,1956.26,3
787201,credit_card,2479.06,3
787202,apple_pay,9918.4,1
787203,credit_card,12889.7,6
787204,cod,20805.26,1
787205,credit_card,24211.99,1
787206,credit_card,2506.56,12
787207,bank_transfer,6439.4,3
787209,cod,17346.88,1
787210,paypal,30336.53,3
787211,credit_card,24809.74,6
787214,credit_card,11435.4,3
787215,cod,24027.42,1
787216,paypal,23608.7,1
787217,paypal,725.06,1
787218,cod,3671.64,1
787221,credit_card,24867.65,3
787222,credit_card,44072.44,1
787223,credit_card,17558.05,3
787224,cod,7073.52,1
787225,paypal,5823.36,1
787227,credit_card,2213.52,3
787228,credit_card,32498.24,3
787229,credit_card,33990.77,12
787230,cod,20117.52,1
787231,cod,21596.74,1
787232,credit_card,54530.11,3
787233,credit_card,8598.7,3
787235,cod,37281.62,1
787236,credit_card,37378.18,6
787237,apple_pay,9082.19,3
787238,apple_pay,27814.52,12
787240,bank_transfer,26437.03,6
787242,credit_card,5651.76,1
787243,credit_card,19875.2,3
787245,cod,7962.21,1
787246,apple_pay,12509.76,6
787247,credit_card,6553.72,1
787248,paypal,7788.96,1
787249,bank_transfer,19973.95,6
787251,credit_card,45803.98,3
787252,credit_card,89323.25,3
787253,apple_pay,8042.8,12
787255,credit_card,531.34,1
787256,apple_pay,16095.5,3
787260,credit_card,8460.5,1
787261,credit_card,12327.0,3
787262,cod,6301.93,1
787264,credit_card,3957.98,6
787265,cod,20675.93,1
787266,credit_card,1933.09,3
787267,credit_card,1984.48,3
787268,cod,507.7,1
787269,credit_card,11998.18,1
787270,apple_pay,31285.53,3
787271,credit_card,6131.95,3
787272,apple_pay,5542.94,6
787273,cod,1613.54,1
787274,bank_transfer,6154.13,1
787276,credit_card,31867.9,3
787277,credit_card,9611.52,3
787278,credit_card,17942.91,3
787284,credit_card,51761.79,6
787286,cod,16449.78,1
787287,credit_card,22565.28,3
787288,paypal,27726.31,3
787289,credit_card,7769.71,3
787290,bank_transfer,56462.28,3
787291,paypal,3243.04,6
787292,credit_card,58156.22,1
787294,paypal,29562.69,12
787295,credit_card,14463.17,12
787296,credit_card,48459.07,3
787301,paypal,58063.74,1
787302,credit_card,32185.82,1
787305,paypal,28735.01,12
787306,cod,13929.22,1
787307,cod,2651.1,1
787308,apple_pay,1279.18,3
787309,credit_card,3979.34,3
787310,credit_card,11629.12,1
787312,credit_card,31619.16,6
787313,credit_card,33215.95,6
787315,cod,4242.76,1
787316,paypal,19025.65,3
787319,paypal,18445.66,1
787320,cod,4377.58,1
787321,credit_card,5299.33,3
787323,cod,9867.05,1
787324,credit_card,3353.84,3
787325,credit_card,4506.66,1
787326,credit_card,5357.23,3
787327,credit_card,5755.92,12
787328,paypal,2455.44,3
787330,credit_card,1975.68,1
787331,cod,11785.58,1
787332,credit_card,5722.42,3
787333,bank_transfer,9412.19,3
787334,credit_card,42686.21,3
787336,credit_card,52432.51,12
787337,credit_card,11036.38,1
787338,cod,17553.12,1
787341,paypal,38104.32,3
787342,credit_card,20294.69,1
787343,credit_card,8207.28,3
787346,paypal,5787.68,12
787347,apple_pay,4219.3,1
787348,apple_pay,41356.67,6
787349,cod,11267.65,1
787350,cod,21572.45,1
787351,credit_card,89605.1,3
787354,credit_card,3639.27,3
787355,credit_card,2582.24,6
787356,credit_card,8734.1,3
787357,credit_card,8798.83,3
787358,cod,16008.74,1
787359,credit_card,24058.42,3
787361,credit_card,39679.8,3
787362,credit_card,4469.32,6
787363,cod,22727.96,1
787364,paypal,19056.79,12
787365,cod,43538.11,1
787368,credit_card,6071.65,12
787369,apple_pay,11442.6,3
787370,credit_card,33683.44,6
787371,cod,3341.18,1
787373,apple_pay,2502.36,1
787374,apple_pay,11756.83,1
787375,credit_card,12011.97,1
787376,credit_card,6460.04,1
787379,apple_pay,17131.15,3
787380,credit_card,14814.04,3
787382,credit_card,7544.1,12
787383,apple_pay,42501.84,1
787384,credit_card,29443.49,3
787385,credit_card,13033.44,3
787386,paypal,34907.92,12
787387,credit_card,35908.04,12
787388,apple_pay,8726.93,3
787389,credit_card,4977.18,3
787390,credit_card,5026.36,12
787392,paypal,5871.28,3
787393,paypal,2819.4,1
787394,cod,3767.26,1
787395,credit_card,34719.84,6
787396,bank_transfer,4868.52,3
787397,credit_card,17288.44,6
787400,credit_card,64378.88,6
787401,credit_card,39924.4,3
787402,credit_card,18093.72,3
787403,credit_card,9660.14,3
787404,credit_card,39574.5,1
787406,credit_card,2567.73,3
787407,credit_card,5185.27,3
787409,cod,8330.06,1
787412,credit_card,6901.76,3
787413,credit_card,40585.8,6
787414,credit_card,14763.06,6
787415,credit_card,18317.95,1
787416,credit_card,22003.63,1
787419,apple_pay,40367.28,3
787421,cod,20821.66,1
787422,paypal,13166.88,6
787423,cod,5620.87,1
787424,apple_pay,10205.52,12
787425,credit_card,11561.18,3
787427,credit_card,7991.42,3
787429,credit_card,48105.22,3
787430,credit_card,25611.18,6
787431,cod,26991.67,1
787433,apple_pay,3286.52,1
787434,credit_card,36070.0,1
787435,apple_pay,7460.07,3
787436,credit_card,10079.92,1
787437,credit_card,20437.82,1
787438,credit_card,17718.58,6
787439,cod,4918.24,1
787440,credit_card,31335.56,1
787441,paypal,110898.14,3
787442,paypal,4318.7,6
787444,credit_card,8263.1,3
787445,credit_card,23845.76,12
787446,credit_card,27799.12,1
787447,credit_card,12238.3,3
787448,credit_card,37393.22,6
787449,credit_card,6232.39,6
787450,credit_card,789.06,2
787451,paypal,1587.78,6
787452,credit_card,24951.41,12
787453,paypal,6758.18,12
787455,credit_card,3612.04,1
787456,credit_card,9790.44,1
787457,apple_pay,30127.22,1
787458,apple_pay,6141.29,1
787459,credit_card,10204.54,3
787460,credit_card,3698.35,3
787461,credit_card,25591.38,3
787462,apple_pay,2927.9,1
787463,cod,9099.89,1
787464,credit_card,7920.14,1
787465,cod,37869.27,1
787468,credit_card,6530.83,3
787469,paypal,1846.54,3
787471,paypal,22234.94,3
787472,credit_card,23658.72,6
787473,paypal,17274.77,1
787474,cod,5227.62,1
787475,credit_card,2742.41,12
787476,credit_card,13656.02,6
787477,credit_card,19636.59,1
787478,cod,19669.63,1
787480,paypal,15552.02,3
787482,paypal,23469.57,3
787483,credit_card,38924.74,3
787484,credit_card,56207.47,6
787486,cod,2976.29,1
787487,credit_card,1968.38,6
787488,bank_transfer,40962.8,1
787489,credit_card,5078.66,3
787491,apple_pay,69355.97,1
787492,cod,19085.9,1
787493,apple_pay,37282.68,3
787494,cod,22542.91,1
787495,credit_card,60638.18,3
787496,cod,8582.9,1
787497,credit_card,36153.41,6
787498,apple_pay,6222.24,3
787501,apple_pay,36724.51,1
787502,paypal,6883.54,1
787504,apple_pay,15590.4,12
787505,credit_card,63585.73,1
787506,paypal,5030.88,1
787507,credit_card,6297.52,3
787508,apple_pay,33162.94,12
787509,credit_card,12269.28,1
787510,cod,57255.52,1
787511,credit_card,2568.4,1
787513,cod,8379.31,1
787514,credit_card,49477.9,12
787515,credit_card,38304.0,1
787516,credit_card,1893.87,3
787517,bank_transfer,4859.76,12
787518,credit_card,24048.45,12
787519,credit_card,27922.37,1
787520,cod,24805.82,1
787521,paypal,67741.18,12
787522,credit_card,16171.71,6
787523,paypal,6441.22,6
787524,bank_transfer,40867.99,1
787525,apple_pay,3606.06,6
787526,paypal,3122.78,1
787527,cod,8736.15,1
787528,credit_card,6717.88,3
787531,credit_card,3250.04,1
787532,credit_card,511.67,1
787533,cod,3609.2,1
787534,paypal,41049.28,3
787536,credit_card,2092.96,3
787537,paypal,16138.08,3
787538,credit_card,19398.86,6
787539,bank_transfer,1535.47,6
787540,cod,3488.24,1
787541,credit_card,12740.4,3
787542,cod,62706.94,1
787543,credit_card,2561.96,1
787544,paypal,2447.56,6
787548,credit_card,4660.38,3
787549,bank_transfer,7941.53,12
787550,credit_card,6663.43,1
787551,cod,18351.84,1
787554,cod,26684.45,1
787557,credit_card,57964.75,6
787558,cod,35083.34,1
787559,credit_card,3624.64,3
787560,credit_card,5781.57,1
787561,cod,2907.81,1
787562,paypal,2514.19,1
787565,paypal,11398.25,12
787566,paypal,18257.48,3
787567,credit_card,28859.33,1
787568,credit_card,13848.99,1
787569,paypal,17000.13,1
787570,paypal,32846.26,3
787571,credit_card,4292.09,3
787572,credit_card,1862.46,3
787573,apple_pay,4926.12,12
787575,cod,23298.06,1
787577,credit_card,18931.92,1
787579,credit_card,9953.11,3
787580,bank_transfer,2172.03,12
787582,credit_card,12218.51,1
787583,apple_pay,10338.72,6
787589,cod,4836.06,1
787590,credit_card,2984.35,1
787591,credit_card,2443.12,3
787593,credit_card,8890.72,1
787594,credit_card,2173.61,1
787595,credit_card,13073.12,12
787596,bank_transfer,16551.02,6
787597,credit_card,17045.47,6
787598,cod,3439.74,1
787599,credit_card,24565.46,1
787600,cod,6061.82,1
787601,credit_card,2877.78,3
787603,apple_pay,7198.72,12
787604,cod,28118.28,1
787605,cod,11117.04,1
787608,credit_card,58827.41,6
787609,credit_card,14393.52,6
787610,credit_card,48163.34,1
787613,credit_card,3740.1,3
787614,paypal,22279.19,3
787615,apple_pay,14477.34,3
787616,cod,37382.35,1
787617,credit_card,70261.18,12
787618,credit_card,6687.08,1
787619,credit_card,10616.38,6
787620,apple_pay,27659.07,1
787621,credit_card,50201.9,6
787622,credit_card,9173.26,3
787623,paypal,49333.78,6
787624,credit_card,90170.47,12
787625,credit_card,9305.42,12
787627,paypal,1489.99,6
787628,credit_card,41427.34,3
787629,paypal,18685.57,3
787630,credit_card,6192.46,3
787631,credit_card,34012.83,6
787632,apple_pay,30570.94,3
787633,cod,39266.35,1
787635,apple_pay,9899.15,12
787636,paypal,36535.8,3
787637,credit_card,3330.84,3
787639,credit_card,35349.92,1
787642,credit_card,27247.98,3
787643,cod,41596.91,1
787645,credit_card,13113.18,3
787646,credit_card,7228.51,3
787647,cod,9852.84,1
787648,credit_card,20837.81,3
787649,cod,14598.24,1
787650,apple_pay,50500.86,3
