review_id,order_id,product_id,customer_id,review_date,rating,review_title
REV-0112854,631405,782,30754,2018-10-25,3,"Decent, nothing special"
REV-0112855,631406,2405,32889,2018-10-19,4,Works well
REV-0112857,631423,1077,103561,2018-10-15,3,Mixed feelings
REV-0112858,631426,1171,47068,2018-10-19,1,Not as described
REV-0112860,631453,1223,131548,2018-10-07,2,Would not reorder
REV-0112861,631455,1062,126460,2018-10-28,4,Works well
REV-0112862,631459,2219,107302,2018-10-16,1,Would not recommend
REV-0112863,631462,2219,108903,2018-10-08,5,Great quality
REV-0112866,631467,760,153852,2018-10-10,5,Great quality
REV-0112867,631470,1999,145551,2018-10-05,2,Some issues
REV-0112868,631482,1142,141084,2018-10-10,4,Happy with purchase
REV-0112869,631483,636,141135,2018-10-28,4,Works well
REV-0112870,631488,733,141913,2018-10-02,4,Works well
REV-0112871,631493,2136,133392,2018-11-01,5,Highly recommend
REV-0112872,631495,1086,133542,2018-11-01,5,Great quality
REV-0112873,631497,2379,133754,2018-10-27,5,Excellent product!
REV-0112874,631509,1924,150433,2018-10-22,4,Works well
REV-0112877,631522,2224,10780,2018-10-26,2,Would not reorder
REV-0112878,631527,2332,1876,2018-10-09,4,Solid choice
REV-0112879,631535,548,48297,2018-10-07,5,Very satisfied
REV-0112880,631541,548,65967,2018-09-30,5,Highly recommend
REV-0112881,631545,650,67324,2018-10-04,5,Very satisfied
REV-0112882,631548,2236,37966,2018-10-29,5,Great quality
REV-0112883,631576,989,23637,2018-10-07,4,Good overall
REV-0112884,631583,993,20518,2018-10-23,4,Good overall
REV-0112885,631587,491,18907,2018-10-12,4,Solid choice
REV-0112886,631595,487,72851,2018-10-03,4,Happy with purchase
REV-0112887,631606,702,28976,2018-10-27,5,Highly recommend
REV-0112888,631632,734,91461,2018-11-02,5,Highly recommend
REV-0112890,631637,615,120415,2018-10-20,4,Solid choice
REV-0112891,631645,1129,94792,2018-10-12,2,Some issues
REV-0112892,631654,535,94376,2018-10-28,4,Good overall
REV-0112893,631661,2365,125105,2018-09-29,4,Solid choice
REV-0112895,631668,578,128979,2018-10-30,5,Highly recommend
REV-0112896,631670,2376,129047,2018-10-19,4,Works well
REV-0112897,631672,2045,129566,2018-10-10,5,Very satisfied
REV-0112898,631698,2214,151490,2018-10-27,4,Works well
REV-0112899,631703,780,140679,2018-10-06,2,Some issues
REV-0112900,631704,779,140679,2018-10-01,5,Great quality
REV-0112901,631706,443,141082,2018-11-03,4,Happy with purchase
REV-0112902,631712,2064,138349,2018-10-17,5,Great quality
REV-0112904,631728,1049,133603,2018-10-14,5,Highly recommend
REV-0112905,631731,1178,133912,2018-10-15,3,"Decent, nothing special"
REV-0112906,631732,1840,133923,2018-10-07,4,Happy with purchase
REV-0112907,631745,438,13293,2018-10-20,5,Great quality
REV-0112908,631746,1217,14632,2018-10-05,5,Highly recommend
REV-0112909,631753,2379,6369,2018-10-25,5,Excellent product!
REV-0112910,631754,1349,6758,2018-10-15,5,Highly recommend
REV-0112911,631756,578,4733,2018-10-18,5,Very satisfied
REV-0112912,631758,2045,48282,2018-10-27,4,Solid choice
REV-0112913,631773,404,60405,2018-10-21,5,Great quality
REV-0112914,631776,487,62231,2018-10-18,5,Highly recommend
REV-0112916,631794,1077,70673,2018-10-15,4,Works well
REV-0112919,631830,2387,112129,2018-10-12,5,Highly recommend
REV-0112920,631831,674,115376,2018-09-30,5,Great quality
REV-0112921,631851,1434,118817,2018-10-24,1,Very disappointed
REV-0112923,631859,593,76876,2018-10-21,5,Very satisfied
REV-0112924,631862,1875,96931,2018-10-19,1,Would not recommend
REV-0112925,631869,793,100478,2018-10-09,4,Happy with purchase
REV-0112926,631876,927,93087,2018-10-29,5,Highly recommend
REV-0112927,631890,2385,129705,2018-10-04,4,Good overall
REV-0112928,631893,2044,107603,2018-10-24,5,Great quality
REV-0112929,631894,779,107606,2018-10-07,3,Mixed feelings
REV-0112930,631895,777,108001,2018-10-11,4,Solid choice
REV-0112931,631899,604,153881,2018-10-28,1,Poor quality
REV-0112933,631906,1934,144033,2018-10-03,4,Works well
REV-0112935,631928,2269,137554,2018-10-19,5,Great quality
REV-0112936,631931,615,138853,2018-10-21,5,Great quality
REV-0112937,631932,1997,141398,2018-10-03,1,Not as described
REV-0112938,631935,605,141617,2018-10-08,4,Happy with purchase
REV-0112940,631950,496,42588,2018-10-16,4,Good overall
REV-0112941,631967,9,67189,2018-10-15,5,Excellent product!
REV-0112942,631976,496,61849,2018-10-09,5,Great quality
REV-0112943,631977,965,21651,2018-10-31,3,"Decent, nothing special"
REV-0112944,631981,415,22349,2018-10-14,4,Works well
REV-0112945,631996,1809,115432,2018-10-12,3,"Decent, nothing special"
REV-0112947,632005,1892,97649,2018-10-12,4,Works well
REV-0112948,632026,981,143276,2018-10-14,4,Good overall
REV-0112949,632029,93,152185,2018-10-20,5,Very satisfied
REV-0112950,632030,9,151246,2018-10-08,5,Highly recommend
REV-0112951,632033,735,140106,2018-10-07,5,Highly recommend
REV-0112952,632036,577,138228,2018-10-11,5,Excellent product!
REV-0112953,632039,734,139052,2018-10-13,4,Works well
REV-0112954,632043,1831,142155,2018-10-30,5,Very satisfied
REV-0112955,632046,636,132675,2018-10-10,5,Very satisfied
REV-0112957,632052,487,135279,2018-10-13,5,Excellent product!
REV-0112959,632070,515,18421,2018-10-16,4,Happy with purchase
REV-0112960,632074,9,133208,2018-10-15,5,Highly recommend
REV-0112963,632100,1958,17097,2018-10-22,5,Excellent product!
REV-0112965,632104,2391,163,2018-11-02,4,Happy with purchase
REV-0112967,632127,794,67228,2018-10-27,5,Very satisfied
REV-0112968,632131,1583,72060,2018-10-06,4,Happy with purchase
REV-0112969,632135,1085,38526,2018-10-18,3,"Decent, nothing special"
REV-0112970,632141,487,51899,2018-10-19,5,Great quality
REV-0112971,632151,2395,54278,2018-10-01,4,Good overall
REV-0112972,632153,1172,54678,2018-10-09,5,Highly recommend
REV-0112973,632159,404,72582,2018-10-23,4,Works well
REV-0112974,632168,8,22160,2018-10-05,5,Very satisfied
REV-0112975,632182,2215,18101,2018-10-17,4,Works well
REV-0112976,632184,2275,18099,2018-10-11,2,Would not reorder
REV-0112977,632204,819,77196,2018-10-15,5,Highly recommend
REV-0112978,632242,907,115816,2018-10-11,3,Average product
REV-0112979,632245,2084,115982,2018-10-27,5,Great quality
REV-0112980,632269,604,119500,2018-10-27,5,Highly recommend
REV-0112981,632271,487,120026,2018-10-27,4,Works well
REV-0112982,632273,545,109624,2018-10-07,2,Would not reorder
REV-0112983,632274,2387,109446,2018-10-10,5,Highly recommend
REV-0112984,632279,2331,83618,2018-11-01,5,Great quality
REV-0112986,632285,548,100343,2018-10-22,5,Highly recommend
REV-0112987,632286,763,101680,2018-10-20,4,Good overall
REV-0112988,632299,2389,93755,2018-10-18,4,Good overall
REV-0112990,632305,578,125290,2018-10-27,4,Happy with purchase
REV-0112991,632306,487,125540,2018-11-01,5,Great quality
REV-0112992,632307,1172,126281,2018-10-20,4,Good overall
REV-0112993,632310,487,128717,2018-10-23,5,Great quality
REV-0112994,632316,965,130800,2018-11-02,4,Solid choice
REV-0112995,632317,2045,130846,2018-10-30,3,Average product
REV-0112997,632332,778,156200,2018-10-07,5,Highly recommend
REV-0112998,632338,604,143431,2018-10-06,3,"Decent, nothing special"
REV-0112999,632349,1434,151238,2018-10-23,5,Great quality
REV-0113000,632355,1989,140952,2018-10-10,5,Highly recommend
REV-0113001,632356,907,140973,2018-10-26,5,Great quality
REV-0113002,632358,2332,141011,2018-10-31,3,Average product
REV-0113003,632363,1912,138102,2018-10-15,4,Works well
REV-0113004,632370,2207,138447,2018-10-28,5,Highly recommend
REV-0113005,632378,2380,132549,2018-10-27,5,Very satisfied
REV-0113006,632383,981,134656,2018-10-08,3,"Decent, nothing special"
REV-0113007,632384,2395,134836,2018-10-21,4,Good overall
REV-0113009,632395,2361,148831,2018-10-24,3,Average product
REV-0113011,632429,733,41397,2018-10-28,3,Average product
REV-0113012,632433,907,10713,2018-10-16,5,Highly recommend
REV-0113013,632446,789,14253,2018-10-19,5,Excellent product!
REV-0113016,632477,2359,5673,2018-10-27,5,Very satisfied
REV-0113017,632484,1043,8172,2018-10-10,5,Great quality
REV-0113018,632488,603,48243,2018-10-10,3,Average product
REV-0113019,632490,780,65260,2018-10-20,5,Very satisfied
REV-0113020,632492,780,65459,2018-10-23,5,Very satisfied
REV-0113021,632493,779,65459,2018-10-23,1,Poor quality
REV-0113022,632501,2280,65839,2018-10-15,5,Great quality
REV-0113023,632518,2332,39068,2018-11-05,3,Mixed feelings
REV-0113025,632538,906,62156,2018-10-23,4,Good overall
REV-0113026,632541,1000,62776,2018-10-28,5,Great quality
REV-0113027,632546,762,63595,2018-10-24,4,Works well
REV-0113028,632548,559,53784,2018-10-23,1,Would not recommend
REV-0113029,632553,778,54195,2018-11-02,4,Good overall
REV-0113030,632555,977,54199,2018-10-28,5,Great quality
REV-0113031,632558,438,55988,2018-10-28,5,Great quality
REV-0113033,632562,2045,54794,2018-10-23,4,Good overall
REV-0113034,632563,1223,54801,2018-10-19,5,Great quality
REV-0113035,632568,2359,55076,2018-10-16,4,Good overall
REV-0113036,632572,206,61596,2018-11-01,2,Would not reorder
REV-0113037,632575,206,61899,2018-10-22,2,Would not reorder
REV-0113038,632576,577,47752,2018-11-01,3,"Decent, nothing special"
REV-0113039,632579,438,20954,2018-10-08,5,Great quality
REV-0113040,632599,1909,22231,2018-10-29,4,Solid choice
REV-0113041,632609,496,20537,2018-10-16,4,Works well
REV-0113042,632612,927,20669,2018-10-16,2,Would not reorder
REV-0113043,632614,977,20715,2018-10-14,5,Excellent product!
REV-0113044,632626,1115,18749,2018-10-18,5,Highly recommend
REV-0113046,632636,1982,22877,2018-10-15,4,Happy with purchase
REV-0113049,632658,487,73752,2018-10-28,5,Excellent product!
REV-0113050,632660,1062,74014,2018-10-16,5,Very satisfied
REV-0113053,632674,1875,98469,2018-10-26,3,Average product
REV-0113054,632677,459,99356,2018-11-04,4,Good overall
REV-0113055,632698,433,28184,2018-11-04,5,Excellent product!
REV-0113056,632706,1994,26502,2018-10-05,4,Happy with purchase
REV-0113057,632708,487,26650,2018-10-29,4,Works well
REV-0113058,632716,1997,35358,2018-10-08,4,Good overall
REV-0113059,632723,1342,36450,2018-11-01,4,Happy with purchase
REV-0113060,632732,1186,30146,2018-10-16,5,Highly recommend
REV-0113061,632738,487,32185,2018-10-25,3,Average product
REV-0113062,632742,496,84523,2018-10-13,5,Very satisfied
REV-0113063,632743,438,105537,2018-10-28,2,Some issues
REV-0113065,632749,2269,85264,2018-11-03,3,Mixed feelings
REV-0113066,632750,578,85526,2018-11-01,2,Below expectations
REV-0113067,632757,826,115652,2018-10-27,3,"Decent, nothing special"
REV-0113068,632759,438,115817,2018-10-17,4,Works well
REV-0113069,632770,491,115177,2018-11-03,2,Would not reorder
REV-0113070,632774,2275,106464,2018-10-07,5,Highly recommend
REV-0113071,632776,1989,102790,2018-10-18,4,Good overall
REV-0113072,632777,433,103110,2018-10-30,5,Excellent product!
REV-0113073,632787,1343,89345,2018-11-01,5,Excellent product!
REV-0113074,632791,762,91769,2018-10-04,5,Excellent product!
REV-0113075,632794,761,91859,2018-10-26,5,Highly recommend
REV-0113076,632796,1049,117596,2018-10-13,3,"Decent, nothing special"
REV-0113077,632798,2054,117696,2018-10-12,4,Good overall
REV-0113080,632816,491,121561,2018-10-28,4,Solid choice
REV-0113081,632830,791,81097,2018-10-03,3,Mixed feelings
REV-0113082,632835,1104,82131,2018-10-21,3,Mixed feelings
REV-0113083,632839,487,100109,2018-10-26,5,Great quality
REV-0113084,632842,1191,100376,2018-10-27,4,Good overall
REV-0113085,632858,939,81035,2018-10-16,3,"Decent, nothing special"
REV-0113086,632864,8,124330,2018-10-09,4,Good overall
REV-0113087,632865,599,124374,2018-10-14,4,Solid choice
REV-0113092,632896,808,128253,2018-10-19,4,Good overall
REV-0113093,632898,2237,128336,2018-10-25,4,Good overall
REV-0113094,632905,2361,128621,2018-10-15,3,Mixed feelings
REV-0113095,632906,545,128685,2018-10-23,2,Some issues
REV-0113096,632909,548,128995,2018-10-23,5,Excellent product!
REV-0113097,632917,1129,129825,2018-10-15,4,Good overall
REV-0113098,632919,545,131541,2018-11-06,4,Works well
REV-0113099,632921,981,131613,2018-10-21,5,Excellent product!
REV-0113100,632927,2395,131373,2018-10-16,5,Great quality
REV-0113101,632928,487,123745,2018-10-31,2,Below expectations
REV-0113104,632938,2393,109163,2018-11-04,5,Great quality
REV-0113105,632939,2393,109165,2018-11-02,5,Excellent product!
REV-0113106,632952,699,155330,2018-11-02,5,Excellent product!
REV-0113107,632964,826,153909,2018-10-23,5,Very satisfied
REV-0113109,632966,733,154120,2018-10-15,5,Great quality
REV-0113110,632978,438,144077,2018-10-21,5,Great quality
REV-0113111,632986,674,113467,2018-10-10,5,Excellent product!
REV-0113113,633010,2394,140282,2018-10-28,5,Very satisfied
REV-0113114,633011,1009,140282,2018-11-01,5,Great quality
REV-0113115,633015,733,140796,2018-11-01,5,Excellent product!
REV-0113116,633023,745,138196,2018-10-12,4,Solid choice
REV-0113117,633023,746,138196,2018-10-23,4,Solid choice
REV-0113118,633026,2045,137707,2018-10-28,4,Happy with purchase
REV-0113119,633028,342,138330,2018-10-09,3,Average product
REV-0113120,633038,1852,141219,2018-10-19,5,Excellent product!
REV-0113121,633039,2090,141263,2018-10-27,4,Solid choice
REV-0113122,633049,2385,141700,2018-10-29,4,Good overall
REV-0113123,633055,968,139539,2018-10-14,5,Very satisfied
REV-0113124,633059,342,133339,2018-10-18,4,Good overall
REV-0113125,633065,1172,133690,2018-10-28,5,Highly recommend
REV-0113126,633066,342,133762,2018-10-28,1,Not as described
REV-0113127,633067,206,133758,2018-11-01,1,Poor quality
REV-0113128,633068,436,133842,2018-10-15,4,Works well
REV-0113129,633069,3,134008,2018-10-16,3,Average product
REV-0113130,633071,1252,134517,2018-10-17,4,Happy with purchase
REV-0113131,633078,2064,135163,2018-10-19,4,Solid choice
REV-0113132,633084,2275,135749,2018-10-13,2,Some issues
REV-0113133,633100,1530,150821,2018-11-01,4,Good overall
REV-0113134,633108,92,148724,2018-10-13,4,Solid choice
REV-0113135,633112,778,149639,2018-10-12,4,Good overall
REV-0113136,633125,1043,58984,2018-10-13,3,Mixed feelings
REV-0113137,633126,2405,57151,2018-10-18,4,Solid choice
REV-0113139,633129,1830,9985,2018-10-08,4,Happy with purchase
REV-0113140,633137,2084,67332,2018-10-26,4,Happy with purchase
REV-0113141,633142,1859,61064,2018-10-24,3,Mixed feelings
REV-0113142,633143,1809,63495,2018-10-08,3,"Decent, nothing special"
REV-0113143,633160,690,99220,2018-10-25,2,Below expectations
REV-0113144,633167,590,34663,2018-10-31,1,Not as described
REV-0113145,633170,487,29637,2018-10-31,5,Great quality
REV-0113146,633175,2214,117283,2018-10-09,4,Good overall
REV-0113148,633183,1958,81422,2018-10-24,5,Very satisfied
REV-0113149,633184,438,100038,2018-10-24,4,Solid choice
REV-0113150,633195,2334,107018,2018-10-21,5,Very satisfied
REV-0113151,633197,1881,87268,2018-10-22,2,Below expectations
REV-0113153,633211,1826,133476,2018-10-14,5,Highly recommend
REV-0113154,633221,2254,153246,2018-10-31,5,Great quality
REV-0113155,633226,491,11926,2018-11-02,5,Excellent product!
REV-0113156,633233,1852,4516,2018-11-01,2,Would not reorder
REV-0113157,633239,1223,21319,2018-10-19,3,Average product
REV-0113158,633259,2353,32700,2018-10-15,2,Below expectations
REV-0113159,633265,438,121746,2018-10-15,2,Would not reorder
REV-0113160,633270,2115,95189,2018-10-28,3,Mixed feelings
REV-0113161,633271,426,81509,2018-10-26,4,Happy with purchase
REV-0113163,633282,674,128996,2018-11-07,2,Below expectations
REV-0113165,633300,206,56605,2018-10-29,4,Works well
REV-0113166,633303,791,42126,2018-10-09,3,Average product
REV-0113168,633311,1433,14158,2018-10-27,4,Happy with purchase
REV-0113169,633314,1077,482,2018-10-19,5,Great quality
REV-0113171,633316,1049,6079,2018-10-25,5,Great quality
REV-0113172,633334,1989,50701,2018-10-28,3,Mixed feelings
REV-0113173,633335,438,61315,2018-10-24,4,Solid choice
REV-0113175,633354,1262,27190,2018-10-30,3,Average product
REV-0113176,633367,733,109390,2018-11-06,4,Happy with purchase
REV-0113177,633370,9,84198,2018-11-13,3,"Decent, nothing special"
REV-0113179,633379,2055,124134,2018-11-02,4,Solid choice
REV-0113180,633391,1000,130932,2018-10-07,5,Great quality
REV-0113181,633393,407,107039,2018-10-27,4,Good overall
REV-0113182,633407,826,145220,2018-11-10,3,Mixed feelings
REV-0113183,633421,1892,135331,2018-10-23,2,Some issues
REV-0113186,633438,548,47958,2018-10-30,4,Good overall
REV-0113187,633456,487,125677,2018-10-28,2,Below expectations
REV-0113188,633468,1853,133580,2018-10-14,3,Mixed feelings
REV-0113189,633469,686,133845,2018-10-18,4,Solid choice
REV-0113190,633482,2254,58404,2018-10-20,4,Solid choice
REV-0113192,633491,1350,169,2018-10-11,5,Highly recommend
REV-0113193,633497,2225,65252,2018-11-10,4,Good overall
REV-0113194,633501,425,65537,2018-10-30,5,Excellent product!
REV-0113195,633503,1989,66657,2018-11-02,4,Solid choice
REV-0113196,633516,733,60478,2018-10-13,5,Highly recommend
REV-0113197,633517,734,60478,2018-10-17,4,Solid choice
REV-0113198,633518,438,52352,2018-11-04,5,Very satisfied
REV-0113199,633523,1124,55688,2018-10-31,3,Average product
REV-0113200,633541,2394,22974,2018-10-12,5,Excellent product!
REV-0113201,633548,2236,46373,2018-10-21,5,Excellent product!
REV-0113202,633550,1343,77935,2018-10-31,1,Not as described
REV-0113203,633550,1344,77935,2018-10-27,4,Happy with purchase
REV-0113204,633551,1053,24586,2018-10-15,1,Poor quality
REV-0113205,633552,2219,34777,2018-10-28,4,Works well
REV-0113208,633580,2269,129830,2018-10-22,3,Mixed feelings
REV-0113209,633594,1086,154940,2018-10-31,3,"Decent, nothing special"
REV-0113210,633595,1129,154259,2018-11-08,4,Works well
REV-0113212,633601,1212,113240,2018-10-24,5,Great quality
REV-0113214,633603,789,113303,2018-10-23,3,Mixed feelings
REV-0113215,633609,2395,140493,2018-11-02,3,Mixed feelings
REV-0113216,633611,2045,137591,2018-11-09,4,Happy with purchase
REV-0113217,633617,1172,138800,2018-11-01,2,Some issues
REV-0113218,633619,1251,141745,2018-11-05,5,Great quality
REV-0113219,633619,1252,141745,2018-10-23,5,Highly recommend
REV-0113220,633624,2332,132880,2018-11-01,5,Very satisfied
REV-0113221,633631,1252,135454,2018-10-13,2,Would not reorder
REV-0113222,633632,2389,136264,2018-10-27,2,Would not reorder
REV-0113223,633633,1172,137499,2018-10-19,4,Good overall
REV-0113224,633640,1182,42962,2018-10-15,3,"Decent, nothing special"
REV-0113225,633641,804,41386,2018-11-04,4,Works well
REV-0113226,633644,590,13959,2018-11-07,5,Very satisfied
REV-0113229,633657,400,44691,2018-10-14,5,Great quality
REV-0113230,633662,615,67569,2018-10-19,5,Great quality
REV-0113233,633671,599,61714,2018-10-26,4,Works well
REV-0113234,633675,1049,22320,2018-11-14,2,Below expectations
REV-0113235,633676,438,22332,2018-10-28,4,Solid choice
REV-0113236,633688,1000,53564,2018-10-27,4,Works well
REV-0113237,633690,2236,25499,2018-11-05,4,Good overall
REV-0113238,633692,2225,24479,2018-10-13,3,Average product
REV-0113239,633693,1172,24742,2018-10-14,5,Excellent product!
REV-0113241,633707,2368,118727,2018-11-01,4,Happy with purchase
REV-0113242,633712,567,100036,2018-11-05,4,Solid choice
REV-0113243,633722,839,125069,2018-10-17,4,Happy with purchase
REV-0113244,633731,1009,130403,2018-11-07,5,Highly recommend
REV-0113245,633742,2387,154753,2018-11-03,4,Good overall
REV-0113246,633744,1830,142332,2018-10-28,3,Mixed feelings
REV-0113248,633751,2365,141062,2018-10-19,2,Below expectations
REV-0113249,633755,981,137569,2018-10-30,5,Very satisfied
REV-0113250,633758,1989,138818,2018-11-06,5,Great quality
REV-0113251,633770,1059,150553,2018-11-02,4,Good overall
REV-0113252,633771,2225,152619,2018-10-28,5,Highly recommend
REV-0113255,633799,426,54037,2018-11-09,1,Very disappointed
REV-0113256,633800,1982,21322,2018-11-11,2,Below expectations
REV-0113258,633807,1755,74013,2018-11-14,3,Average product
REV-0113261,633818,206,34185,2018-10-19,5,Great quality
REV-0113262,633831,604,120759,2018-11-07,5,Highly recommend
REV-0113263,633857,2365,126646,2018-11-07,4,Solid choice
REV-0113264,633859,1830,109143,2018-11-10,3,Mixed feelings
REV-0113265,633873,1172,152120,2018-10-21,4,Works well
REV-0113266,633894,2224,149300,2018-10-31,5,Very satisfied
REV-0113267,633894,2225,149300,2018-10-15,4,Good overall
REV-0113268,633897,699,41382,2018-10-31,3,"Decent, nothing special"
REV-0113269,633906,2368,50232,2018-10-18,5,Very satisfied
REV-0113270,633912,491,61072,2018-10-28,5,Highly recommend
REV-0113272,633928,1129,77333,2018-10-28,3,Mixed feelings
REV-0113273,633934,206,24800,2018-11-11,5,Highly recommend
REV-0113274,633937,404,36311,2018-10-24,4,Works well
REV-0113275,633940,491,31167,2018-10-23,4,Works well
REV-0113276,633984,2136,140730,2018-10-27,4,Works well
REV-0113277,633986,1809,138119,2018-11-07,3,Mixed feelings
REV-0113278,633993,1262,132561,2018-10-19,5,Excellent product!
REV-0113280,634010,2402,56570,2018-11-09,4,Solid choice
REV-0113283,634032,1349,22305,2018-10-29,1,Very disappointed
REV-0113284,634035,2054,18259,2018-10-18,4,Works well
REV-0113285,634045,1175,73032,2018-10-30,5,Excellent product!
REV-0113286,634048,2361,25969,2018-11-04,1,Very disappointed
REV-0113287,634062,2275,31992,2018-10-20,5,Excellent product!
REV-0113288,634066,2348,114499,2018-11-03,4,Works well
REV-0113292,634088,604,102565,2018-10-19,3,Mixed feelings
REV-0113293,634089,501,80212,2018-11-06,5,Excellent product!
REV-0113294,634111,2197,146391,2018-10-28,4,Good overall
REV-0113297,634136,735,134178,2018-11-12,5,Highly recommend
REV-0113299,634163,2379,51655,2018-10-30,2,Some issues
REV-0113300,634168,793,54370,2018-10-26,3,Mixed feelings
REV-0113302,634202,609,129135,2018-10-25,5,Excellent product!
REV-0113303,634212,2275,151342,2018-11-11,5,Excellent product!
REV-0113305,634224,699,148476,2018-11-09,5,Very satisfied
REV-0113306,634242,559,152166,2018-10-26,2,Would not reorder
REV-0113307,634264,438,50712,2018-11-01,4,Works well
REV-0113308,634268,650,62640,2018-11-07,2,Some issues
REV-0113309,634281,1097,21762,2018-11-07,1,Would not recommend
REV-0113310,634293,993,22730,2018-11-11,5,Very satisfied
REV-0113311,634297,438,53355,2018-10-21,5,Great quality
REV-0113312,634300,1995,73330,2018-10-24,3,Mixed feelings
REV-0113313,634307,578,78072,2018-11-14,5,Great quality
REV-0113314,634311,2090,29184,2018-10-22,5,Very satisfied
REV-0113315,634320,1175,85260,2018-10-27,3,Mixed feelings
REV-0113317,634347,1085,125568,2018-11-11,4,Solid choice
REV-0113320,634358,590,146524,2018-11-21,4,Works well
REV-0113322,634374,400,143398,2018-11-06,5,Excellent product!
REV-0113323,634389,762,140952,2018-10-18,1,Very disappointed
REV-0113324,634397,2053,136112,2018-11-10,4,Solid choice
REV-0113325,634400,2255,146838,2018-10-17,2,Would not reorder
REV-0113326,634408,2180,42679,2018-11-15,5,Great quality
REV-0113327,634416,229,8912,2018-11-08,4,Solid choice
REV-0113328,634417,567,9119,2018-11-02,4,Good overall
REV-0113329,634425,2391,65329,2018-11-16,4,Good overall
REV-0113330,634431,438,66102,2018-10-27,2,Would not reorder
REV-0113331,634434,1060,67727,2018-11-11,4,Happy with purchase
REV-0113333,634442,734,63774,2018-11-05,5,Excellent product!
REV-0113334,634444,545,54193,2018-11-14,4,Happy with purchase
REV-0113335,634445,491,21027,2018-11-08,5,Excellent product!
REV-0113336,634447,1009,21512,2018-11-10,4,Good overall
REV-0113337,634451,2224,23314,2018-11-12,3,Mixed feelings
REV-0113339,634458,2202,22443,2018-11-20,5,Highly recommend
REV-0113340,634461,1994,17666,2018-11-07,5,Very satisfied
REV-0113341,634476,939,53565,2018-11-19,2,Would not reorder
REV-0113342,634481,690,74839,2018-10-23,4,Happy with purchase
REV-0113344,634489,976,25784,2018-11-20,3,Mixed feelings
REV-0113345,634490,487,23999,2018-10-24,3,"Decent, nothing special"
REV-0113347,634494,2207,30552,2018-11-08,5,Excellent product!
REV-0113348,634496,438,32478,2018-10-26,4,Solid choice
REV-0113349,634501,808,102954,2018-11-09,4,Happy with purchase
REV-0113350,634504,1097,103042,2018-11-15,5,Great quality
REV-0113351,634506,1097,103041,2018-11-01,5,Highly recommend
REV-0113352,634506,1098,103041,2018-10-24,5,Excellent product!
REV-0113353,634509,1097,103040,2018-11-01,5,Highly recommend
REV-0113354,634511,1098,103039,2018-10-23,3,"Decent, nothing special"
REV-0113355,634539,965,79972,2018-11-09,5,Very satisfied
REV-0113357,634544,496,92405,2018-11-15,3,Average product
REV-0113358,634553,1086,128643,2018-11-01,5,Highly recommend
REV-0113359,634555,2055,128705,2018-11-06,5,Very satisfied
REV-0113360,634566,577,130250,2018-10-24,5,Highly recommend
REV-0113362,634570,578,126950,2018-10-21,5,Great quality
REV-0113364,634599,778,146678,2018-11-16,2,Below expectations
REV-0113368,634639,590,64025,2018-10-21,5,Highly recommend
REV-0113370,634642,545,21330,2018-10-29,4,Good overall
REV-0113371,634645,2064,17625,2018-10-26,4,Works well
REV-0113373,634654,2054,98203,2018-11-15,5,Highly recommend
REV-0113374,634663,1182,69425,2018-10-27,3,"Decent, nothing special"
REV-0113375,634664,1875,77927,2018-10-29,5,Highly recommend
REV-0113376,634667,496,25228,2018-11-01,1,Not as described
REV-0113378,634678,2389,117109,2018-10-31,4,Happy with purchase
REV-0113379,634696,1213,102099,2018-11-17,3,Mixed feelings
REV-0113381,634701,1115,124522,2018-11-14,4,Happy with purchase
REV-0113382,634716,808,106903,2018-11-07,5,Very satisfied
REV-0113383,634718,762,154007,2018-11-21,4,Solid choice
REV-0113384,634723,496,143314,2018-11-06,4,Solid choice
REV-0113385,634740,736,138155,2018-11-11,5,Excellent product!
REV-0113386,634744,2365,138737,2018-11-15,5,Excellent product!
REV-0113387,634761,2239,133353,2018-11-09,2,Below expectations
REV-0113388,634768,1391,135164,2018-11-12,3,Mixed feelings
REV-0113392,634786,206,6852,2018-11-02,4,Good overall
REV-0113393,634791,826,44346,2018-11-04,5,Great quality
REV-0113394,634795,487,60341,2018-11-19,4,Good overall
REV-0113395,634796,1995,51464,2018-10-30,2,Below expectations
REV-0113397,634808,1078,20666,2018-11-04,5,Excellent product!
REV-0113398,634814,578,53478,2018-10-25,5,Highly recommend
REV-0113400,634843,760,118413,2018-11-07,5,Great quality
REV-0113401,634844,759,118415,2018-11-10,3,"Decent, nothing special"
REV-0113402,634859,1142,132054,2018-10-20,5,Highly recommend
REV-0113403,634862,2394,128914,2018-11-18,4,Solid choice
REV-0113404,634863,559,129067,2018-11-01,5,Excellent product!
REV-0113405,634872,578,143299,2018-10-29,2,Would not reorder
REV-0113406,634875,1114,143787,2018-11-09,4,Solid choice
REV-0113408,634880,567,152249,2018-11-05,4,Good overall
REV-0113409,634887,2332,140190,2018-10-27,5,Great quality
REV-0113410,634894,2199,138992,2018-11-19,5,Great quality
REV-0113411,634898,1137,139157,2018-10-22,4,Solid choice
REV-0113412,634899,1049,139559,2018-10-27,4,Works well
REV-0113414,634923,791,14475,2018-11-15,4,Works well
REV-0113415,634935,1989,44709,2018-10-29,3,Average product
REV-0113416,634943,2252,50673,2018-10-29,3,"Decent, nothing special"
REV-0113417,634943,2253,50673,2018-11-21,4,Works well
REV-0113418,634951,2412,54031,2018-11-04,4,Good overall
