snapshot_date,product_id,stock_on_hand,units_received,units_sold,stockout_days,days_of_supply,fill_rate,stockout_flag,overstock_flag,reorder_flag,sell_through_rate,product_name,category,segment,year,month
2013-11-30,1812,4,1,1,0,120.0,1.0,0,1,0,0.2,SaigonCore YY-07,GenZ,Trendy,2013,11
2013-12-31,1812,4,1,1,2,120.0,0.9333,1,1,0,0.2,SaigonCore YY-07,GenZ,Trendy,2013,12
2014-03-31,1812,4,1,1,1,120.0,0.9667,1,1,0,0.2,SaigonCore YY-07,GenZ,Trendy,2014,3
2014-04-30,1812,4,1,1,2,120.0,0.9333,1,1,0,0.2,SaigonCore YY-07,GenZ,Trendy,2014,4
2014-05-31,1812,4,4,4,1,30.0,0.9667,1,0,0,0.5,SaigonCore YY-07,GenZ,Trendy,2014,5
2014-06-30,1812,4,6,6,2,20.0,0.9333,1,0,0,0.6,SaigonCore YY-07,GenZ,Trendy,2014,6
2014-07-31,1812,4,3,3,2,40.0,0.9333,1,0,0,0.4286,SaigonCore YY-07,GenZ,Trendy,2014,7
2014-08-31,1812,4,9,9,5,13.3,0.8333,1,0,0,0.6923,SaigonCore YY-07,GenZ,Trendy,2014,8
2014-09-30,1812,4,1,1,2,120.0,0.9333,1,1,0,0.2,SaigonCore YY-07,GenZ,Trendy,2014,9
2014-10-31,1812,4,1,1,2,120.0,0.9333,1,1,0,0.2,SaigonCore YY-07,GenZ,Trendy,2014,10
2014-11-30,1812,4,2,2,2,60.0,0.9333,1,0,0,0.3333,SaigonCore YY-07,GenZ,Trendy,2014,11
2015-03-31,1812,5,5,4,2,37.5,0.9333,1,0,0,0.4444,SaigonCore YY-07,GenZ,Trendy,2015,3
2015-04-30,1812,5,4,4,1,37.5,0.9667,1,0,0,0.4444,SaigonCore YY-07,GenZ,Trendy,2015,4
2015-05-31,1812,5,3,3,0,50.0,1.0,0,0,0,0.375,SaigonCore YY-07,GenZ,Trendy,2015,5
2015-06-30,1812,5,1,1,2,150.0,0.9333,1,1,0,0.1667,SaigonCore YY-07,GenZ,Trendy,2015,6
2015-08-31,1812,5,3,3,2,50.0,0.9333,1,0,0,0.375,SaigonCore YY-07,GenZ,Trendy,2015,8
2015-09-30,1812,5,1,1,2,150.0,0.9333,1,1,0,0.1667,SaigonCore YY-07,GenZ,Trendy,2015,9
2015-10-31,1812,5,1,1,0,150.0,1.0,0,1,0,0.1667,SaigonCore YY-07,GenZ,Trendy,2015,10
2015-11-30,1812,5,1,1,0,150.0,1.0,0,1,0,0.1667,SaigonCore YY-07,GenZ,Trendy,2015,11
2016-05-31,1812,5,2,2,2,75.0,0.9333,1,0,0,0.2857,SaigonCore YY-07,GenZ,Trendy,2016,5
2017-12-31,1813,3,1,1,0,90.0,1.0,0,0,0,0.25,SaigonCore YY-08,GenZ,Trendy,2017,12
2018-02-28,1813,3,1,1,1,90.0,0.9667,1,0,0,0.25,SaigonCore YY-08,GenZ,Trendy,2018,2
2018-03-31,1813,3,1,1,1,90.0,0.9667,1,0,0,0.25,SaigonCore YY-08,GenZ,Trendy,2018,3
2018-04-30,1813,3,1,1,0,90.0,1.0,0,0,0,0.25,SaigonCore YY-08,GenZ,Trendy,2018,4
2018-05-31,1813,3,2,2,0,45.0,1.0,0,0,0,0.4,SaigonCore YY-08,GenZ,Trendy,2018,5
2018-06-30,1813,6,16,13,10,13.8,0.6667,1,0,0,0.6842,SaigonCore YY-08,GenZ,Trendy,2018,6
2018-07-31,1813,8,11,9,3,26.7,0.9,1,0,0,0.5294,SaigonCore YY-08,GenZ,Trendy,2018,7
2018-08-31,1813,11,15,12,4,27.5,0.8667,1,0,0,0.5217,SaigonCore YY-08,GenZ,Trendy,2018,8
2018-09-30,1813,11,2,2,0,165.0,1.0,0,1,0,0.1538,SaigonCore YY-08,GenZ,Trendy,2018,9
2018-10-31,1813,11,4,4,2,82.5,0.9333,1,0,0,0.2667,SaigonCore YY-08,GenZ,Trendy,2018,10
2018-12-31,1813,11,1,1,2,330.0,0.9333,1,1,0,0.0833,SaigonCore YY-08,GenZ,Trendy,2018,12
2019-05-31,1813,11,2,2,0,165.0,1.0,0,1,0,0.1538,SaigonCore YY-08,GenZ,Trendy,2019,5
2019-06-30,1813,11,3,3,2,110.0,0.9333,1,1,0,0.2143,SaigonCore YY-08,GenZ,Trendy,2019,6
2019-07-31,1813,11,4,4,0,82.5,1.0,0,0,0,0.2667,SaigonCore YY-08,GenZ,Trendy,2019,7
2019-09-30,1813,12,5,4,1,90.0,0.9667,1,0,0,0.25,SaigonCore YY-08,GenZ,Trendy,2019,9
2019-10-31,1813,12,1,1,2,360.0,0.9333,1,1,0,0.0769,SaigonCore YY-08,GenZ,Trendy,2019,10
2019-12-31,1813,12,1,1,2,360.0,0.9333,1,1,0,0.0769,SaigonCore YY-08,GenZ,Trendy,2019,12
2020-02-29,1813,12,1,1,0,360.0,1.0,0,1,0,0.0769,SaigonCore YY-08,GenZ,Trendy,2020,2
2020-03-31,1813,12,3,3,1,120.0,0.9667,1,1,0,0.2,SaigonCore YY-08,GenZ,Trendy,2020,3
2020-07-31,1813,12,1,1,1,360.0,0.9667,1,1,0,0.0769,SaigonCore YY-08,GenZ,Trendy,2020,7
2021-02-28,1813,12,2,2,0,180.0,1.0,0,1,0,0.1429,SaigonCore YY-08,GenZ,Trendy,2021,2
2021-03-31,1813,12,1,1,2,360.0,0.9333,1,1,0,0.0769,SaigonCore YY-08,GenZ,Trendy,2021,3
2021-04-30,1813,12,2,2,1,180.0,0.9667,1,1,0,0.1429,SaigonCore YY-08,GenZ,Trendy,2021,4
2021-06-30,1813,12,1,1,0,360.0,1.0,0,1,0,0.0769,SaigonCore YY-08,GenZ,Trendy,2021,6
2021-07-31,1813,12,2,2,2,180.0,0.9333,1,1,0,0.1429,SaigonCore YY-08,GenZ,Trendy,2021,7
2021-08-31,1813,12,2,2,2,180.0,0.9333,1,1,0,0.1429,SaigonCore YY-08,GenZ,Trendy,2021,8
2021-09-30,1813,12,4,4,0,90.0,1.0,0,0,0,0.25,SaigonCore YY-08,GenZ,Trendy,2021,9
2021-11-30,1813,12,1,1,0,360.0,1.0,0,1,0,0.0769,SaigonCore YY-08,GenZ,Trendy,2021,11
2021-12-31,1813,12,1,1,1,360.0,0.9667,1,1,0,0.0769,SaigonCore YY-08,GenZ,Trendy,2021,12
2022-01-31,1813,12,2,2,2,180.0,0.9333,1,1,0,0.1429,SaigonCore YY-08,GenZ,Trendy,2022,1
2022-02-28,1813,12,3,3,1,120.0,0.9667,1,1,0,0.2,SaigonCore YY-08,GenZ,Trendy,2022,2
2022-03-31,1813,12,1,1,2,360.0,0.9333,1,1,0,0.0769,SaigonCore YY-08,GenZ,Trendy,2022,3
2022-04-30,1813,12,1,1,0,360.0,1.0,0,1,0,0.0769,SaigonCore YY-08,GenZ,Trendy,2022,4
2022-05-31,1813,12,3,3,1,120.0,0.9667,1,1,0,0.2,SaigonCore YY-08,GenZ,Trendy,2022,5
2022-06-30,1813,12,2,2,0,180.0,1.0,0,1,0,0.1429,SaigonCore YY-08,GenZ,Trendy,2022,6
2022-07-31,1813,12,1,1,2,360.0,0.9333,1,1,0,0.0769,SaigonCore YY-08,GenZ,Trendy,2022,7
2022-08-31,1813,12,1,1,2,360.0,0.9333,1,1,0,0.0769,SaigonCore YY-08,GenZ,Trendy,2022,8
2022-09-30,1813,12,1,1,0,360.0,1.0,0,1,0,0.0769,SaigonCore YY-08,GenZ,Trendy,2022,9
2022-11-30,1813,12,1,1,1,360.0,0.9667,1,1,0,0.0769,SaigonCore YY-08,GenZ,Trendy,2022,11
2022-12-31,1813,12,3,3,1,120.0,0.9667,1,1,0,0.2,SaigonCore YY-08,GenZ,Trendy,2022,12
2014-09-30,1815,12,4,4,2,90.0,0.9333,1,0,0,0.25,SaigonCore YY-10,GenZ,Trendy,2014,9
2014-10-31,1815,12,3,3,2,120.0,0.9333,1,1,0,0.2,SaigonCore YY-10,GenZ,Trendy,2014,10
2014-11-30,1815,12,1,1,1,360.0,0.9667,1,1,0,0.0769,SaigonCore YY-10,GenZ,Trendy,2014,11
2015-02-28,1815,12,1,1,1,360.0,0.9667,1,1,0,0.0769,SaigonCore YY-10,GenZ,Trendy,2015,2
2015-03-31,1815,12,1,1,1,360.0,0.9667,1,1,0,0.0769,SaigonCore YY-10,GenZ,Trendy,2015,3
2015-04-30,1815,12,5,5,0,72.0,1.0,0,0,0,0.2941,SaigonCore YY-10,GenZ,Trendy,2015,4
2015-05-31,1815,12,1,1,1,360.0,0.9667,1,1,0,0.0769,SaigonCore YY-10,GenZ,Trendy,2015,5
2015-06-30,1815,12,2,2,0,180.0,1.0,0,1,0,0.1429,SaigonCore YY-10,GenZ,Trendy,2015,6
2015-07-31,1815,12,1,1,0,360.0,1.0,0,1,0,0.0769,SaigonCore YY-10,GenZ,Trendy,2015,7
2015-08-31,1815,12,1,1,2,360.0,0.9333,1,1,0,0.0769,SaigonCore YY-10,GenZ,Trendy,2015,8
2015-09-30,1815,12,3,3,2,120.0,0.9333,1,1,0,0.2,SaigonCore YY-10,GenZ,Trendy,2015,9
2015-10-31,1815,12,2,2,1,180.0,0.9667,1,1,0,0.1429,SaigonCore YY-10,GenZ,Trendy,2015,10
2015-11-30,1815,12,2,2,2,180.0,0.9333,1,1,0,0.1429,SaigonCore YY-10,GenZ,Trendy,2015,11
2015-12-31,1815,12,2,2,0,180.0,1.0,0,1,0,0.1429,SaigonCore YY-10,GenZ,Trendy,2015,12
2016-02-29,1815,12,2,2,0,180.0,1.0,0,1,0,0.1429,SaigonCore YY-10,GenZ,Trendy,2016,2
2016-03-31,1815,12,1,1,1,360.0,0.9667,1,1,0,0.0769,SaigonCore YY-10,GenZ,Trendy,2016,3
2016-04-30,1815,12,1,1,0,360.0,1.0,0,1,0,0.0769,SaigonCore YY-10,GenZ,Trendy,2016,4
2016-05-31,1815,12,2,2,2,180.0,0.9333,1,1,0,0.1429,SaigonCore YY-10,GenZ,Trendy,2016,5
2016-06-30,1815,12,1,1,1,360.0,0.9667,1,1,0,0.0769,SaigonCore YY-10,GenZ,Trendy,2016,6
2016-07-31,1815,12,2,2,0,180.0,1.0,0,1,0,0.1429,SaigonCore YY-10,GenZ,Trendy,2016,7
2016-08-31,1815,12,1,1,2,360.0,0.9333,1,1,0,0.0769,SaigonCore YY-10,GenZ,Trendy,2016,8
2016-09-30,1815,12,2,2,1,180.0,0.9667,1,1,0,0.1429,SaigonCore YY-10,GenZ,Trendy,2016,9
2016-10-31,1815,12,3,3,1,120.0,0.9667,1,1,0,0.2,SaigonCore YY-10,GenZ,Trendy,2016,10
2016-12-31,1815,12,2,2,1,180.0,0.9667,1,1,0,0.1429,SaigonCore YY-10,GenZ,Trendy,2016,12
2017-02-28,1815,12,2,2,2,180.0,0.9333,1,1,0,0.1429,SaigonCore YY-10,GenZ,Trendy,2017,2
2017-04-30,1815,12,3,3,1,120.0,0.9667,1,1,0,0.2,SaigonCore YY-10,GenZ,Trendy,2017,4
2017-05-31,1815,12,2,2,1,180.0,0.9667,1,1,0,0.1429,SaigonCore YY-10,GenZ,Trendy,2017,5
2017-06-30,1815,12,5,5,2,72.0,0.9333,1,0,0,0.2941,SaigonCore YY-10,GenZ,Trendy,2017,6
2017-07-31,1815,12,1,1,2,360.0,0.9333,1,1,0,0.0769,SaigonCore YY-10,GenZ,Trendy,2017,7
2017-08-31,1815,12,2,2,2,180.0,0.9333,1,1,0,0.1429,SaigonCore YY-10,GenZ,Trendy,2017,8
2017-10-31,1815,12,3,3,1,120.0,0.9667,1,1,0,0.2,SaigonCore YY-10,GenZ,Trendy,2017,10
2017-11-30,1815,12,3,3,0,120.0,1.0,0,1,0,0.2,SaigonCore YY-10,GenZ,Trendy,2017,11
2017-12-31,1815,12,4,4,0,90.0,1.0,0,0,0,0.25,SaigonCore YY-10,GenZ,Trendy,2017,12
2018-02-28,1815,12,1,1,2,360.0,0.9333,1,1,0,0.0769,SaigonCore YY-10,GenZ,Trendy,2018,2
2018-03-31,1815,12,1,1,1,360.0,0.9667,1,1,0,0.0769,SaigonCore YY-10,GenZ,Trendy,2018,3
2018-04-30,1815,12,2,2,1,180.0,0.9667,1,1,0,0.1429,SaigonCore YY-10,GenZ,Trendy,2018,4
2018-05-31,1815,12,1,1,2,360.0,0.9333,1,1,0,0.0769,SaigonCore YY-10,GenZ,Trendy,2018,5
2018-06-30,1815,12,6,6,2,60.0,0.9333,1,0,0,0.3333,SaigonCore YY-10,GenZ,Trendy,2018,6
2018-07-31,1815,12,3,3,0,120.0,1.0,0,1,0,0.2,SaigonCore YY-10,GenZ,Trendy,2018,7
2018-08-31,1815,12,1,1,2,360.0,0.9333,1,1,0,0.0769,SaigonCore YY-10,GenZ,Trendy,2018,8
2018-10-31,1815,12,1,1,2,360.0,0.9333,1,1,0,0.0769,SaigonCore YY-10,GenZ,Trendy,2018,10
2019-03-31,1815,12,1,1,2,360.0,0.9333,1,1,0,0.0769,SaigonCore YY-10,GenZ,Trendy,2019,3
2020-04-30,1815,12,1,1,0,360.0,1.0,0,1,0,0.0769,SaigonCore YY-10,GenZ,Trendy,2020,4
2020-06-30,1815,12,1,1,0,360.0,1.0,0,1,0,0.0769,SaigonCore YY-10,GenZ,Trendy,2020,6
2020-07-31,1815,12,1,1,2,360.0,0.9333,1,1,0,0.0769,SaigonCore YY-10,GenZ,Trendy,2020,7
2020-10-31,1815,12,1,1,2,360.0,0.9333,1,1,0,0.0769,SaigonCore YY-10,GenZ,Trendy,2020,10
2022-08-31,1815,12,1,1,0,360.0,1.0,0,1,0,0.0769,SaigonCore YY-10,GenZ,Trendy,2022,8
2018-04-30,1816,3,1,1,0,90.0,1.0,0,0,0,0.25,SaigonCore YY-11,GenZ,Trendy,2018,4
2018-05-31,1816,4,5,4,1,30.0,0.9667,1,0,0,0.5,SaigonCore YY-11,GenZ,Trendy,2018,5
2018-06-30,1816,5,9,8,4,18.8,0.8667,1,0,0,0.6154,SaigonCore YY-11,GenZ,Trendy,2018,6
2018-07-31,1816,6,9,8,3,22.5,0.9,1,0,0,0.5714,SaigonCore YY-11,GenZ,Trendy,2018,7
2018-08-31,1816,8,16,14,8,17.1,0.7333,1,0,0,0.6364,SaigonCore YY-11,GenZ,Trendy,2018,8
2018-09-30,1816,8,2,2,2,120.0,0.9333,1,1,0,0.2,SaigonCore YY-11,GenZ,Trendy,2018,9
2018-10-31,1816,8,4,4,1,60.0,0.9667,1,0,0,0.3333,SaigonCore YY-11,GenZ,Trendy,2018,10
2018-11-30,1816,8,2,2,1,120.0,0.9667,1,1,0,0.2,SaigonCore YY-11,GenZ,Trendy,2018,11
2018-12-31,1816,8,3,3,2,80.0,0.9333,1,0,0,0.2727,SaigonCore YY-11,GenZ,Trendy,2018,12
2019-02-28,1816,8,1,1,1,240.0,0.9667,1,1,0,0.1111,SaigonCore YY-11,GenZ,Trendy,2019,2
2019-04-30,1816,8,1,1,1,240.0,0.9667,1,1,0,0.1111,SaigonCore YY-11,GenZ,Trendy,2019,4
2019-06-30,1816,8,1,1,2,240.0,0.9333,1,1,0,0.1111,SaigonCore YY-11,GenZ,Trendy,2019,6
2019-07-31,1816,9,5,4,2,67.5,0.9333,1,0,0,0.3077,SaigonCore YY-11,GenZ,Trendy,2019,7
2019-08-31,1816,10,7,6,0,50.0,1.0,0,0,0,0.375,SaigonCore YY-11,GenZ,Trendy,2019,8
2019-09-30,1816,10,4,4,0,75.0,1.0,0,0,0,0.2857,SaigonCore YY-11,GenZ,Trendy,2019,9
2019-10-31,1816,10,2,2,0,150.0,1.0,0,1,0,0.1667,SaigonCore YY-11,GenZ,Trendy,2019,10
2019-12-31,1816,10,2,2,2,150.0,0.9333,1,1,0,0.1667,SaigonCore YY-11,GenZ,Trendy,2019,12
2020-02-29,1816,10,2,2,1,150.0,0.9667,1,1,0,0.1667,SaigonCore YY-11,GenZ,Trendy,2020,2
2020-03-31,1816,10,1,1,0,300.0,1.0,0,1,0,0.0909,SaigonCore YY-11,GenZ,Trendy,2020,3
2020-04-30,1816,10,2,2,1,150.0,0.9667,1,1,0,0.1667,SaigonCore YY-11,GenZ,Trendy,2020,4
2020-05-31,1816,10,2,2,2,150.0,0.9333,1,1,0,0.1667,SaigonCore YY-11,GenZ,Trendy,2020,5
2020-06-30,1816,10,2,2,1,150.0,0.9667,1,1,0,0.1667,SaigonCore YY-11,GenZ,Trendy,2020,6
2020-07-31,1816,10,3,3,0,100.0,1.0,0,1,0,0.2308,SaigonCore YY-11,GenZ,Trendy,2020,7
2020-08-31,1816,11,7,6,2,55.0,0.9333,1,0,0,0.3529,SaigonCore YY-11,GenZ,Trendy,2020,8
2021-03-31,1816,11,1,1,0,330.0,1.0,0,1,0,0.0833,SaigonCore YY-11,GenZ,Trendy,2021,3
2021-04-30,1816,11,1,1,1,330.0,0.9667,1,1,0,0.0833,SaigonCore YY-11,GenZ,Trendy,2021,4
2021-06-30,1816,11,3,3,1,110.0,0.9667,1,1,0,0.2143,SaigonCore YY-11,GenZ,Trendy,2021,6
2021-08-31,1816,11,3,3,0,110.0,1.0,0,1,0,0.2143,SaigonCore YY-11,GenZ,Trendy,2021,8
2021-09-30,1816,11,3,3,0,110.0,1.0,0,1,0,0.2143,SaigonCore YY-11,GenZ,Trendy,2021,9
2021-10-31,1816,11,1,1,2,330.0,0.9333,1,1,0,0.0833,SaigonCore YY-11,GenZ,Trendy,2021,10
2021-12-31,1816,11,1,1,1,330.0,0.9667,1,1,0,0.0833,SaigonCore YY-11,GenZ,Trendy,2021,12
2022-01-31,1816,11,1,1,2,330.0,0.9333,1,1,0,0.0833,SaigonCore YY-11,GenZ,Trendy,2022,1
2022-02-28,1816,11,1,1,2,330.0,0.9333,1,1,0,0.0833,SaigonCore YY-11,GenZ,Trendy,2022,2
2022-03-31,1816,11,1,1,1,330.0,0.9667,1,1,0,0.0833,SaigonCore YY-11,GenZ,Trendy,2022,3
2022-04-30,1816,11,1,1,0,330.0,1.0,0,1,0,0.0833,SaigonCore YY-11,GenZ,Trendy,2022,4
2022-05-31,1816,11,2,2,1,165.0,0.9667,1,1,0,0.1538,SaigonCore YY-11,GenZ,Trendy,2022,5
2022-06-30,1816,11,1,1,0,330.0,1.0,0,1,0,0.0833,SaigonCore YY-11,GenZ,Trendy,2022,6
2022-07-31,1816,11,6,6,1,55.0,0.9667,1,0,0,0.3529,SaigonCore YY-11,GenZ,Trendy,2022,7
2022-08-31,1816,11,1,1,0,330.0,1.0,0,1,0,0.0833,SaigonCore YY-11,GenZ,Trendy,2022,8
2022-09-30,1816,11,2,2,0,165.0,1.0,0,1,0,0.1538,SaigonCore YY-11,GenZ,Trendy,2022,9
2022-10-31,1816,11,2,2,2,165.0,0.9333,1,1,0,0.1538,SaigonCore YY-11,GenZ,Trendy,2022,10
2012-09-30,1817,3,1,1,0,90.0,1.0,0,0,0,0.25,SaigonCore YY-12,GenZ,Trendy,2012,9
2012-10-31,1817,3,2,2,0,45.0,1.0,0,0,0,0.4,SaigonCore YY-12,GenZ,Trendy,2012,10
2012-11-30,1817,3,1,1,2,90.0,0.9333,1,0,0,0.25,SaigonCore YY-12,GenZ,Trendy,2012,11
2013-01-31,1817,3,2,2,2,45.0,0.9333,1,0,0,0.4,SaigonCore YY-12,GenZ,Trendy,2013,1
2013-03-31,1817,3,2,2,2,45.0,0.9333,1,0,0,0.4,SaigonCore YY-12,GenZ,Trendy,2013,3
2013-04-30,1817,3,1,1,1,90.0,0.9667,1,0,0,0.25,SaigonCore YY-12,GenZ,Trendy,2013,4
2013-05-31,1817,3,4,4,1,22.5,0.9667,1,0,0,0.5714,SaigonCore YY-12,GenZ,Trendy,2013,5
2013-06-30,1817,3,4,4,1,22.5,0.9667,1,0,0,0.5714,SaigonCore YY-12,GenZ,Trendy,2013,6
2013-07-31,1817,3,1,1,0,90.0,1.0,0,0,0,0.25,SaigonCore YY-12,GenZ,Trendy,2013,7
2013-08-31,1817,3,2,2,0,45.0,1.0,0,0,0,0.4,SaigonCore YY-12,GenZ,Trendy,2013,8
2013-09-30,1817,4,6,5,2,24.0,0.9333,1,0,0,0.5556,SaigonCore YY-12,GenZ,Trendy,2013,9
2013-10-31,1817,4,1,1,1,120.0,0.9667,1,1,0,0.2,SaigonCore YY-12,GenZ,Trendy,2013,10
2013-11-30,1817,4,3,3,0,40.0,1.0,0,0,0,0.4286,SaigonCore YY-12,GenZ,Trendy,2013,11
2013-12-31,1817,4,1,1,2,120.0,0.9333,1,1,0,0.2,SaigonCore YY-12,GenZ,Trendy,2013,12
2014-01-31,1817,4,1,1,1,120.0,0.9667,1,1,0,0.2,SaigonCore YY-12,GenZ,Trendy,2014,1
2014-02-28,1817,4,4,4,0,30.0,1.0,0,0,0,0.5,SaigonCore YY-12,GenZ,Trendy,2014,2
2014-03-31,1817,4,5,5,1,24.0,0.9667,1,0,0,0.5556,SaigonCore YY-12,GenZ,Trendy,2014,3
2014-04-30,1817,5,6,5,1,30.0,0.9667,1,0,0,0.5,SaigonCore YY-12,GenZ,Trendy,2014,4
2014-05-31,1817,5,6,6,1,25.0,0.9667,1,0,0,0.5455,SaigonCore YY-12,GenZ,Trendy,2014,5
2014-06-30,1817,5,3,3,0,50.0,1.0,0,0,0,0.375,SaigonCore YY-12,GenZ,Trendy,2014,6
2014-07-31,1817,5,5,5,1,30.0,0.9667,1,0,0,0.5,SaigonCore YY-12,GenZ,Trendy,2014,7
2014-08-31,1817,5,7,7,2,21.4,0.9333,1,0,0,0.5833,SaigonCore YY-12,GenZ,Trendy,2014,8
2014-09-30,1817,5,2,2,2,75.0,0.9333,1,0,0,0.2857,SaigonCore YY-12,GenZ,Trendy,2014,9
2014-10-31,1817,5,2,2,2,75.0,0.9333,1,0,0,0.2857,SaigonCore YY-12,GenZ,Trendy,2014,10
2014-11-30,1817,5,2,2,1,75.0,0.9667,1,0,0,0.2857,SaigonCore YY-12,GenZ,Trendy,2014,11
2014-12-31,1817,5,4,4,0,37.5,1.0,0,0,0,0.4444,SaigonCore YY-12,GenZ,Trendy,2014,12
2015-01-31,1817,5,2,2,1,75.0,0.9667,1,0,0,0.2857,SaigonCore YY-12,GenZ,Trendy,2015,1
2015-04-30,1817,5,1,1,1,150.0,0.9667,1,1,0,0.1667,SaigonCore YY-12,GenZ,Trendy,2015,4
2015-05-31,1817,5,3,3,1,50.0,0.9667,1,0,0,0.375,SaigonCore YY-12,GenZ,Trendy,2015,5
2015-06-30,1817,5,3,3,2,50.0,0.9333,1,0,0,0.375,SaigonCore YY-12,GenZ,Trendy,2015,6
2015-07-31,1817,5,2,2,2,75.0,0.9333,1,0,0,0.2857,SaigonCore YY-12,GenZ,Trendy,2015,7
2015-08-31,1817,5,3,3,1,50.0,0.9667,1,0,0,0.375,SaigonCore YY-12,GenZ,Trendy,2015,8
2015-09-30,1817,5,6,6,1,25.0,0.9667,1,0,0,0.5455,SaigonCore YY-12,GenZ,Trendy,2015,9
2015-10-31,1817,5,1,1,2,150.0,0.9333,1,1,0,0.1667,SaigonCore YY-12,GenZ,Trendy,2015,10
2015-11-30,1817,5,1,1,1,150.0,0.9667,1,1,0,0.1667,SaigonCore YY-12,GenZ,Trendy,2015,11
2016-01-31,1817,5,2,2,0,75.0,1.0,0,0,0,0.2857,SaigonCore YY-12,GenZ,Trendy,2016,1
2016-02-29,1817,5,1,1,0,150.0,1.0,0,1,0,0.1667,SaigonCore YY-12,GenZ,Trendy,2016,2
2016-05-31,1817,5,2,2,0,75.0,1.0,0,0,0,0.2857,SaigonCore YY-12,GenZ,Trendy,2016,5
2016-06-30,1817,5,2,2,1,75.0,0.9667,1,0,0,0.2857,SaigonCore YY-12,GenZ,Trendy,2016,6
2016-10-31,1817,5,1,1,0,150.0,1.0,0,1,0,0.1667,SaigonCore YY-12,GenZ,Trendy,2016,10
2017-05-31,1817,5,1,1,2,150.0,0.9333,1,1,0,0.1667,SaigonCore YY-12,GenZ,Trendy,2017,5
2017-06-30,1817,5,2,2,2,75.0,0.9333,1,0,0,0.2857,SaigonCore YY-12,GenZ,Trendy,2017,6
2012-07-31,1818,93,33,30,2,93.0,0.9333,1,1,0,0.2439,SaigonCore YY-13,GenZ,Trendy,2012,7
2012-08-31,1818,103,45,35,0,88.3,1.0,0,0,0,0.2536,SaigonCore YY-13,GenZ,Trendy,2012,8
2012-09-30,1818,106,26,23,2,138.3,0.9333,1,1,0,0.1783,SaigonCore YY-13,GenZ,Trendy,2012,9
2012-10-31,1818,108,20,18,1,180.0,0.9667,1,1,0,0.1429,SaigonCore YY-13,GenZ,Trendy,2012,10
2012-11-30,1818,108,4,4,1,810.0,0.9667,1,1,0,0.0357,SaigonCore YY-13,GenZ,Trendy,2012,11
2012-12-31,1818,116,40,32,0,108.8,1.0,0,1,0,0.2162,SaigonCore YY-13,GenZ,Trendy,2012,12
2013-01-31,1818,119,15,12,2,297.5,0.9333,1,1,0,0.0916,SaigonCore YY-13,GenZ,Trendy,2013,1
2013-02-28,1818,119,6,6,0,595.0,1.0,0,1,0,0.048,SaigonCore YY-13,GenZ,Trendy,2013,2
2013-03-31,1818,121,11,9,2,403.3,0.9333,1,1,0,0.0692,SaigonCore YY-13,GenZ,Trendy,2013,3
2013-04-30,1818,126,36,31,2,121.9,0.9333,1,1,0,0.1975,SaigonCore YY-13,GenZ,Trendy,2013,4
2013-05-31,1818,132,33,27,0,146.7,1.0,0,1,0,0.1698,SaigonCore YY-13,GenZ,Trendy,2013,5
2013-06-30,1818,140,44,36,2,116.7,0.9333,1,1,0,0.2045,SaigonCore YY-13,GenZ,Trendy,2013,6
2013-07-31,1818,148,38,30,0,148.0,1.0,0,1,0,0.1685,SaigonCore YY-13,GenZ,Trendy,2013,7
2013-08-31,1818,155,52,45,1,103.3,0.9667,1,1,0,0.225,SaigonCore YY-13,GenZ,Trendy,2013,8
2013-09-30,1818,161,29,23,0,210.0,1.0,0,1,0,0.125,SaigonCore YY-13,GenZ,Trendy,2013,9
2013-10-31,1818,163,23,21,1,232.9,0.9667,1,1,0,0.1141,SaigonCore YY-13,GenZ,Trendy,2013,10
2013-11-30,1818,164,13,12,1,410.0,0.9667,1,1,0,0.0682,SaigonCore YY-13,GenZ,Trendy,2013,11
2013-12-31,1818,166,23,21,2,237.1,0.9333,1,1,0,0.1123,SaigonCore YY-13,GenZ,Trendy,2013,12
2014-01-31,1818,168,16,14,1,360.0,0.9667,1,1,0,0.0769,SaigonCore YY-13,GenZ,Trendy,2014,1
2014-02-28,1818,172,24,20,2,258.0,0.9333,1,1,0,0.1042,SaigonCore YY-13,GenZ,Trendy,2014,2
2014-03-31,1818,174,17,15,2,348.0,0.9333,1,1,0,0.0794,SaigonCore YY-13,GenZ,Trendy,2014,3
2014-04-30,1818,179,35,30,2,179.0,0.9333,1,1,0,0.1435,SaigonCore YY-13,GenZ,Trendy,2014,4
2014-05-31,1818,186,38,31,0,180.0,1.0,0,1,0,0.1429,SaigonCore YY-13,GenZ,Trendy,2014,5
2014-06-30,1818,191,29,24,1,238.8,0.9667,1,1,0,0.1116,SaigonCore YY-13,GenZ,Trendy,2014,6
2014-07-31,1818,199,37,29,2,205.9,0.9333,1,1,0,0.1272,SaigonCore YY-13,GenZ,Trendy,2014,7
2014-08-31,1818,201,21,19,1,317.4,0.9667,1,1,0,0.0864,SaigonCore YY-13,GenZ,Trendy,2014,8
2014-09-30,1818,204,18,15,0,408.0,1.0,0,1,0,0.0685,SaigonCore YY-13,GenZ,Trendy,2014,9
2014-10-31,1818,205,10,9,2,683.3,0.9333,1,1,0,0.0421,SaigonCore YY-13,GenZ,Trendy,2014,10
2014-11-30,1818,207,12,10,2,621.0,0.9333,1,1,0,0.0461,SaigonCore YY-13,GenZ,Trendy,2014,11
